股票代码,股票简称,个股热度[20250708],个股热度排名[20250708],market_code,code,最新价,最新涨跌幅
603063.SH,禾望电气,6819.0,1606,17,603063,32.33,1.25274037
002603.SZ,以岭药业,6809.0,1607,33,002603,14.72,0.891021247
601390.SH,中国中铁,6802.5,1608,17,601390,5.72,0.350877193
603496.SH,恒为科技,6784.5,1609,17,603496,25,1.584721658
002512.SZ,达华智能,6781.5,1610,33,002512,4.96,1.224489796
000025.SZ,特力A,6777.0,1611,33,000025,17.22,0.058105752
002448.SZ,中原内配,6768.0,1612,33,002448,8.54,1.909307876
000632.SZ,三木集团,6763.0,1613,33,000632,4.09,-2.386634845
600223.SH,福瑞达,6761.0,1614,17,600223,8.3,1.466992665
601901.SH,方正证券,6760.5,1615,17,601901,7.94,1.017811705
300829.SZ,金丹科技,6757.5,1616,33,300829,17.53,3.057025279
301209.SZ,联合化学,6748.5,1617,33,301209,104.28,-1.622641509
300430.SZ,诚益通,6748.0,1618,33,300430,20.18,0.9
688111.SH,金山办公,6746.5,1619,17,688111,272.98,3.63705391
601658.SH,邮储银行,6745.5,1620,17,601658,5.75,0.877192982
300042.SZ,朗科科技,6741.0,1621,33,300042,24.22,2.845010616
300120.SZ,经纬辉开,6738.0,1622,33,300120,9.35,0
603859.SH,能科科技,6733.0,1623,17,603859,32.24,0.718525461
300641.SZ,正丹股份,6728.0,1624,33,300641,23.23,1.131911189
002386.SZ,天原股份,6721.5,1626,33,002386,5.13,3.012048193
600061.SH,国投资本,6721.5,1625,17,600061,7.61,1.466666667
600969.SH,郴电国际,6720.5,1627,17,600969,7.93,-0.376884422
301269.SZ,华大九天,6710.0,1628,33,301269,115.1,0.629480678
601096.SH,宏盛华源,6696.0,1629,17,601096,4.34,1.401869159
605488.SH,福莱新材,6695.5,1630,17,605488,30.02,1.659329495
688316.SH,青云科技,6690.5,1631,17,688316,63.2,5.018278498
600556.SH,天下秀,6690.0,1632,17,600556,5.01,1.212121212
301182.SZ,凯旺科技,6686.5,1633,33,301182,35.88,3.519907675
300376.SZ,ST易事特,6683.5,1635,33,300376,4.04,0.748129676
600025.SH,华能水电,6683.5,1634,17,600025,9.58,-0.930713547
300342.SZ,天银机电,6681.0,1636,33,300342,17.38,2.536873156
600906.SH,财达证券,6678.5,1637,17,600906,7.09,0.710227273
002897.SZ,意华股份,6678.0,1638,33,002897,38.3,3.040086091
300080.SZ,易成新能,6677.5,1639,33,300080,4.33,4.086538462
601579.SH,会稽山,6676.5,1640,17,601579,19.71,-1.351351351
002146.SZ,荣盛发展,6664.5,1641,33,002146,1.43,1.418439716
002936.SZ,郑州银行,6663.5,1642,33,002936,2.18,0.460829493
000868.SZ,安凯客车,6659.5,1643,33,000868,5.76,0.523560209
300870.SZ,欧陆通,6651.0,1644,33,300870,122.64,2.464700476
600156.SH,华升股份,6647.0,1645,17,600156,6.85,-0.145772595
600232.SH,金鹰股份,6631.0,1646,17,600232,6.43,0.31201248
300798.SZ,锦鸡股份,6628.0,1647,33,300798,9.47,-1.14822547
000967.SZ,盈峰环境,6627.5,1648,33,000967,6.47,2.373417722
600650.SH,锦江在线,6622.5,1649,17,600650,15.39,0.851900393
603014.SH,威高血净,6621.5,1650,17,603014,38.11,1.599573447
605268.SH,王力安防,6617.0,1651,17,605268,9.21,-2.021276596
300996.SZ,普联软件,6614.5,1653,33,300996,15.54,2.236842105
603257.SH,中国瑞林,6614.5,1652,17,603257,52.25,-0.057383321
300565.SZ,科信技术,6610.0,1654,33,300565,12.6,3.618421053
300911.SZ,亿田智能,6607.0,1655,33,300911,43.16,6.253077302
601136.SH,首创证券,6596.0,1656,17,601136,19.73,0.920716113
002946.SZ,新乳业,6593.0,1657,33,002946,17.2,-3.479236813
300603.SZ,立昂技术,6580.5,1658,33,300603,11.22,2.747252747
000959.SZ,首钢股份,6569.5,1660,33,000959,4.03,0.75
002626.SZ,金达威,6569.5,1659,33,002626,20.26,-0.295275591
300157.SZ,新锦动力,6569.0,1661,33,300157,5.01,0.804828974
300999.SZ,金龙鱼,6568.0,1662,33,300999,29.64,0.953678474
603960.SH,克来机电,6567.5,1663,17,603960,18.84,2.113821138
300576.SZ,容大感光,6566.0,1664,33,300576,36.56,1.470996392
600495.SH,晋西车轴,6563.0,1665,17,600495,4.94,-0.403225806
603386.SH,骏亚科技,6553.5,1666,17,603386,13.39,2.920830131
603712.SH,七一二,6551.5,1667,17,603712,21.06,1.055662188
000691.SZ,*ST亚太,6547.0,1668,33,000691,4.59,5.034324943
603879.SH,永悦科技,6543.0,1669,17,603879,6.8,1.644245142
300945.SZ,曼卡龙,6539.5,1670,33,300945,21.34,-1.885057471
603008.SH,喜临门,6537.0,1671,17,603008,16.35,-2.794292509
600066.SH,宇通客车,6536.5,1672,17,600066,26.28,-1.683501684
603178.SH,圣龙股份,6526.5,1673,17,603178,18.66,0.053619303
600121.SH,郑州煤电,6522.0,1674,17,600121,4.08,-0.244498778
688676.SH,金盘科技,6518.5,1675,17,688676,35.06,4.252155813
600754.SH,锦江酒店,6517.5,1676,17,600754,22.19,0.817810086
002907.SZ,华森制药,6509.5,1677,33,002907,16.72,0.601684717
000998.SZ,隆平高科,6506.0,1678,33,000998,9.94,0
600581.SH,八一钢铁,6505.5,1679,17,600581,3.35,2.44648318
603160.SH,汇顶科技,6504.0,1680,17,603160,70.61,1.582506114
300021.SZ,大禹节水,6503.0,1682,33,300021,4.81,0.417536534
600292.SH,远达环保,6503.0,1681,17,600292,12.19,0
688472.SH,阿特斯,6501.5,1683,17,688472,9.49,4.515418502
002446.SZ,盛路通信,6499.5,1684,33,002446,7.2,0.840336134
002440.SZ,闰土股份,6499.5,1685,33,002440,7.85,-0.632911392
002601.SZ,龙佰集团,6493.0,1686,33,002601,16.63,1.464307505
603336.SH,宏辉果蔬,6487.0,1687,17,603336,6.38,-0.3125
002063.SZ,远光软件,6472.5,1688,33,002063,5.99,0.16722408
603516.SH,淳中科技,6468.0,1689,17,603516,36.2,3.69521627
601699.SH,潞安环能,6461.5,1690,17,601699,10.82,1.787394167
601619.SH,嘉泽新能,6459.0,1691,17,601619,3.79,1.608579088
300618.SZ,寒锐钴业,6458.5,1692,33,300618,35.6,2.064220183
300573.SZ,兴齐眼药,6454.5,1693,33,300573,52.54,1.821705426
002673.SZ,西部证券,6447.5,1694,33,002673,7.83,1.032258065
600127.SH,金健米业,6443.0,1695,17,600127,7,-0.284900285
002551.SZ,尚荣医疗,6439.0,1696,33,002551,3.97,-0.501253133
600520.SH,三佳科技,6436.5,1697,17,600520,28.73,1.09078114
603529.SH,爱玛科技,6431.0,1698,17,603529,35.95,-0.332686443
600383.SH,金地集团,6423.5,1699,17,600383,3.9,0.515463918
000563.SZ,陕国投A,6422.5,1700,33,000563,3.61,1.404494382
688321.SH,微芯生物,6418.0,1701,17,688321,31.4,-4.268292683
000713.SZ,丰乐种业,6415.0,1702,33,000713,7.24,-0.137931034
600096.SH,云天化,6412.0,1703,17,600096,22.52,0.670540903
301266.SZ,宇邦新材,6403.5,1704,33,301266,35.54,3.918128655
603078.SH,江化微,6402.5,1705,17,603078,18.57,2.314049587
300623.SZ,捷捷微电,6391.5,1706,33,300623,29.39,1.660325147
002768.SZ,国恩股份,6387.5,1707,33,002768,31.07,0.811161583
000905.SZ,厦门港务,6384.5,1708,33,000905,8.28,0.120918984
601111.SH,中国国航,6384.0,1709,17,601111,7.54,-0.264550265
002166.SZ,莱茵生物,6376.5,1711,33,002166,8.25,1.102941176
000791.SZ,甘肃能源,6376.5,1712,33,000791,6.84,0
300887.SZ,谱尼测试,6376.5,1710,33,300887,8.72,2.34741784
300840.SZ,酷特智能,6375.5,1713,33,300840,20.97,1.206563707
601555.SH,东吴证券,6375.0,1714,17,601555,9,1.123595506
600375.SH,汉马科技,6373.0,1715,17,600375,7.09,-0.421348315
002474.SZ,榕基软件,6368.0,1716,33,002474,7.1,1.719197708
601628.SH,中国人寿,6364.5,1717,17,601628,41.1,-0.024324982
603238.SH,诺邦股份,6362.5,1718,17,603238,17.63,3.644914756
003022.SZ,联泓新科,6362.0,1719,33,003022,16,2.893890675
002630.SZ,ST华西,6352.0,1720,33,002630,2.7,0.371747212
301332.SZ,德尔玛,6347.5,1722,33,301332,11.28,3.963133641
600490.SH,鹏欣资源,6347.5,1721,17,600490,4.59,2
600516.SH,方大炭素,6331.0,1723,17,600516,4.7,1.075268817
000531.SZ,穗恒运A,6329.5,1724,33,000531,6.6,1.226993865
600515.SH,海南机场,6327.5,1725,17,600515,3.66,2.521008403
600271.SH,航天信息,6318.0,1726,17,600271,9.13,0.661521499
002563.SZ,森马服饰,6314.5,1727,33,002563,5.26,0.381679389
000750.SZ,国海证券,6312.5,1728,33,000750,4.12,0.980392157
601187.SH,厦门银行,6306.0,1729,17,601187,7.35,0.961538462
603383.SH,顶点软件,6305.5,1730,17,603383,42.02,0.526315789
002444.SZ,巨星科技,6304.0,1731,33,002444,26.84,1.436130008
002294.SZ,信立泰,6300.0,1732,33,002294,45,-2.891670263
300520.SZ,科大国创,6297.5,1733,33,300520,24.18,2.457627119
002310.SZ,东方园林,6296.5,1734,33,002310,2.15,2.380952381
605180.SH,华生科技,6272.0,1735,17,605180,14.4,3.078024338
600249.SH,两面针,6262.0,1736,17,600249,5.95,-0.167785235
002174.SZ,游族网络,6260.0,1737,33,002174,12.14,1.675041876
001289.SZ,龙源电力,6253.5,1738,33,001289,16.81,0.119118523
002057.SZ,中钢天源,6246.5,1739,33,002057,9.19,0.547045952
600854.SH,春兰股份,6244.0,1740,17,600854,5.38,-2.003642987
603956.SH,威派格,6235.0,1741,17,603956,6.84,0.146412884
600547.SH,山东黄金,6229.0,1742,17,600547,32.22,-0.371057514
603883.SH,老百姓,6228.0,1743,17,603883,19.93,-0.3998001
002861.SZ,瀛通通讯,6226.5,1744,33,002861,15.08,1.208053691
000810.SZ,创维数字,6226.0,1745,33,000810,11.46,0.88028169
002455.SZ,百川股份,6225.5,1746,33,002455,6.9,1.620029455
300501.SZ,海顺新材,6224.0,1747,33,300501,17.45,0.287356322
000426.SZ,兴业银锡,6218.0,1748,33,000426,16.94,-0.411522634
603421.SH,鼎信通讯,6216.5,1749,17,603421,6.93,0.144508671
300319.SZ,麦捷科技,6215.0,1750,33,300319,10.9,2.251407129
603809.SH,豪能股份,6213.5,1751,17,603809,13.96,-0.781805259
603330.SH,天洋新材,6212.0,1752,17,603330,7.12,4.552129222
000933.SZ,神火股份,6211.0,1754,33,000933,17.01,0.77014218
300480.SZ,光力科技,6211.0,1753,33,300480,15.35,0.326797386
300072.SZ,海新能科,6209.5,1755,33,300072,3.47,1.166180758
300355.SZ,蒙草生态,6203.5,1757,33,300355,4.3,1.41509434
688170.SH,德龙激光,6203.5,1756,17,688170,28,6.181266591
603051.SH,鹿山新材,6202.5,1758,17,603051,28.91,3.471725125
603108.SH,润达医疗,6200.0,1759,17,603108,17.34,0.638421358
301590.SZ,优优绿能,6199.0,1760,33,301590,156.37,-0.28059435
688186.SH,广大特材,6197.5,1761,17,688186,27.13,-0.330639236
002329.SZ,皇氏集团,6196.5,1762,33,002329,3.71,1.366120219
600097.SH,开创国际,6194.5,1763,17,600097,10.6,0.760456274
002967.SZ,广电计量,6193.5,1765,33,002967,18.06,3.2
002979.SZ,雷赛智能,6193.5,1764,33,002979,41.18,2.006440426
603662.SH,柯力传感,6192.5,1766,17,603662,61.78,1.129481093
002184.SZ,海得控制,6189.5,1767,33,002184,12.93,0.779423227
002421.SZ,达实智能,6188.0,1768,33,002421,3.35,1.208459215
300478.SZ,杭州高新,6186.0,1769,33,300478,14.9,-1.324503311
301196.SZ,唯科科技,6184.0,1770,33,301196,68.33,5.10690663
301319.SZ,唯特偶,6178.0,1771,33,301319,30.43,0.828363154
300254.SZ,仟源医药,6177.0,1772,33,300254,10.42,1.559454191
300222.SZ,科大智能,6170.0,1774,33,300222,10.2,0.790513834
601866.SH,中远海发,6170.0,1773,17,601866,2.49,0.809716599
603822.SH,嘉澳环保,6169.0,1775,17,603822,56.97,-0.33240028
600787.SH,中储股份,6163.5,1776,17,600787,5.88,0.512820513
603871.SH,嘉友国际,6160.0,1777,17,603871,10.64,0.188323917
300447.SZ,全信股份,6156.5,1778,33,300447,15.71,2.012987013
301458.SZ,钧崴电子,6151.0,1779,33,301458,33.62,2.970903522
600604.SH,市北高新,6147.5,1780,17,600604,5.04,1.002004008
300529.SZ,健帆生物,6140.0,1781,33,300529,22.8,-0.175131349
600256.SH,广汇能源,6130.5,1782,17,600256,5.99,0.503355705
301515.SZ,港通医疗,6115.0,1783,33,301515,21.9,4.534606205
002593.SZ,日上集团,6113.5,1784,33,002593,4.94,1.646090535
301327.SZ,华宝新能,6108.0,1785,33,301327,53.48,5.21345662
002134.SZ,天津普林,6097.0,1786,33,002134,22.22,2.302025783
000507.SZ,珠海港,6095.0,1787,33,000507,5.6,1.083032491
300964.SZ,本川智能,6094.0,1788,33,300964,42.87,2.388344877
002155.SZ,湖南黄金,6090.0,1789,33,002155,18,1.066816395
002799.SZ,环球印务,6086.0,1790,33,002799,8.63,1.053864169
600509.SH,天富能源,6080.0,1791,17,600509,6.62,-1.046337818
603088.SH,宁波精达,6079.0,1792,17,603088,9.06,1.116071429
600714.SH,金瑞矿业,6073.0,1793,17,600714,12.04,1.603375527
605133.SH,嵘泰股份,6061.5,1794,17,605133,42.45,4.788941002
603728.SH,鸣志电器,6061.0,1795,17,603728,54.75,1.501668521
002587.SZ,奥拓电子,6051.5,1796,33,002587,6.55,2.024922118
002117.SZ,东港股份,6051.0,1797,33,002117,11.6,1.576182137
002348.SZ,高乐股份,6049.5,1798,33,002348,3.86,-0.258397933
600567.SH,山鹰国际,6049.0,1800,17,600567,1.94,1.041666667
603619.SH,中曼石油,6049.0,1799,17,603619,19.75,1.490236382
300922.SZ,天秦装备,6041.5,1801,33,300922,26.41,2.047913447
300650.SZ,太龙股份,6039.0,1802,33,300650,15.27,1.05890139
002289.SZ,*ST宇顺,6038.5,1803,33,002289,16.61,4.993678887
301260.SZ,格力博,6025.0,1804,33,301260,20.37,-2.442528736
000822.SZ,山东海化,6022.5,1805,33,000822,6.02,1.346801347
300311.SZ,ST任子行,6011.5,1806,33,300311,4.97,-0.6
002121.SZ,科陆电子,6011.0,1807,33,002121,5.17,1.771653543
000157.SZ,中联重科,6003.0,1808,33,000157,7.36,1.657458564
002076.SZ,*ST星光,5997.5,1809,33,002076,2.01,-0.985221675
301219.SZ,腾远钴业,5993.0,1810,33,301219,52.84,1.22605364
600756.SH,浪潮软件,5990.5,1811,17,600756,14.82,1.367989056
000532.SZ,华金资本,5985.5,1812,33,000532,15.09,2.028397566
002557.SZ,洽洽食品,5983.5,1813,33,002557,21.7,0.930232558
301230.SZ,泓博医药,5974.5,1814,33,301230,35.15,5.14507927
000862.SZ,银星能源,5970.0,1815,33,000862,5.85,-0.340715503
300026.SZ,红日药业,5965.5,1817,33,300026,3.93,0
600975.SH,新五丰,5965.5,1816,17,600975,6.18,0.162074554
600188.SH,兖矿能源,5964.0,1818,17,600188,12.37,0.324412003
000826.SZ,启迪环境,5960.0,1819,33,000826,2.03,0.995024876
002270.SZ,华明装备,5959.0,1820,33,002270,16.7,-1.995305164
000012.SZ,南玻A,5956.0,1821,33,000012,4.85,2.105263158
002110.SZ,三钢闽光,5955.0,1822,33,002110,3.99,3.367875648
300045.SZ,华力创通,5940.5,1823,33,300045,18.78,2.231899837
002881.SZ,美格智能,5938.5,1824,33,002881,44.94,1.513440253
301168.SZ,通灵股份,5921.5,1825,33,301168,36.4,4.929374459
300055.SZ,万邦达,5919.5,1826,33,300055,6.19,3.859060403
000850.SZ,华茂股份,5917.5,1827,33,000850,4.38,1.154734411
002745.SZ,木林森,5917.0,1828,33,002745,8.02,1.390644753
001382.SZ,新亚电缆,5909.0,1829,33,001382,21.46,0.845864662
603363.SH,傲农生物,5908.0,1830,17,603363,3.59,-1.101928375
603000.SH,人民网,5903.5,1831,17,603000,19.9,0.454316002
301469.SZ,恒达新材,5902.5,1832,33,301469,29.28,-2.23706177
600871.SH,石化油服,5901.5,1833,17,600871,1.96,0.512820513
000895.SZ,双汇发展,5899.0,1834,33,000895,24.6,0.040666938
603507.SH,振江股份,5890.5,1835,17,603507,24.95,2.086743044
000935.SZ,四川双马,5890.0,1836,33,000935,18.44,-0.913487372
300479.SZ,神思电子,5889.0,1837,33,300479,21.65,1.215521272
301373.SZ,凌玮科技,5885.0,1838,33,301373,33.04,2.291021672
300337.SZ,银邦股份,5878.5,1839,33,300337,10.91,2.249297095
000816.SZ,智慧农业,5875.0,1840,33,000816,3.13,-0.318471338
300767.SZ,震安科技,5869.0,1841,33,300767,13.21,-0.601956358
600377.SH,宁沪高速,5865.5,1842,17,600377,15.16,-1.68612192
603068.SH,博通集成,5862.0,1843,17,603068,33.85,0.744047619
300053.SZ,航宇微,5846.5,1844,33,300053,12.92,1.732283465
601108.SH,财通证券,5833.5,1845,17,601108,7.97,1.14213198
600765.SH,中航重机,5831.5,1846,17,600765,16.46,0.060790274
600371.SH,万向德农,5827.0,1847,17,600371,9.48,-0.315457413
870299.BJ,灿能电力,5826.0,1848,151,870299,23.22,-6.59694288
603583.SH,捷昌驱动,5825.5,1849,17,603583,34.52,1.5891701
301129.SZ,瑞纳智能,5821.0,1850,33,301129,25.74,2.142857143
300051.SZ,琏升科技,5820.0,1851,33,300051,7.1,3.649635036
002801.SZ,微光股份,5815.0,1852,33,002801,33.85,1.499250375
601058.SH,赛轮轮胎,5804.5,1853,17,601058,13.4,1.208459215
300475.SZ,香农芯创,5802.5,1854,33,300475,35.2,-0.424328147
002472.SZ,双环传动,5785.5,1855,33,002472,31.41,0.996784566
605389.SH,长龄液压,5785.0,1856,17,605389,38.21,0
000521.SZ,长虹美菱,5783.0,1858,33,000521,7.39,0
300852.SZ,四会富仕,5783.0,1857,33,300852,33.13,3.016169154
300446.SZ,航天智造,5775.5,1859,33,300446,17,1.857399641
600529.SH,山东药玻,5775.0,1860,17,600529,22.07,0.455166136
002151.SZ,北斗星通,5774.0,1861,33,002151,27.77,-0.107913669
000738.SZ,航发控制,5767.0,1862,33,000738,20.15,0.699650175
300044.SZ,ST赛为,5764.5,1863,33,300044,4.34,-0.229885057
603037.SH,凯众股份,5740.5,1864,17,603037,12.09,1.002506266
600728.SH,佳都科技,5739.5,1865,17,600728,5.53,1.282051282
600546.SH,山煤国际,5725.5,1866,17,600546,8.85,0.912200684
002513.SZ,蓝丰生化,5723.5,1867,33,002513,5.51,3.571428571
600977.SH,中国电影,5716.0,1868,17,600977,11.15,0.089766607
300775.SZ,三角防务,5714.0,1869,33,300775,26.17,0.306630893
002489.SZ,浙江永强,5711.5,1870,33,002489,3.73,1.08401084
002899.SZ,英派斯,5709.0,1871,33,002899,24.78,-0.441944556
300092.SZ,科新机电,5702.5,1872,33,300092,13.86,0.873362445
002215.SZ,诺普信,5679.0,1873,33,002215,10.62,-0.747663551
300967.SZ,晓鸣股份,5678.0,1874,33,300967,19.24,-0.310880829
601231.SH,环旭电子,5676.5,1875,17,601231,14.55,2.033660589
603612.SH,索通发展,5673.5,1876,17,603612,18.53,2.716186253
600363.SH,联创光电,5667.5,1877,17,600363,57.6,-0.138696255
000716.SZ,黑芝麻,5660.5,1878,33,000716,6.12,0.492610837
301428.SZ,世纪恒通,5653.0,1879,33,301428,41.52,1.964636542
688388.SH,嘉元科技,5640.5,1880,17,688388,21.3,1.043643264
002942.SZ,新农股份,5636.0,1881,33,002942,17.88,-0.334448161
600834.SH,申通地铁,5630.5,1882,17,600834,8.97,0.223463687
002782.SZ,可立克,5630.0,1883,33,002782,13.5,3.053435115
688048.SH,长光华芯,5620.5,1884,17,688048,57.28,6.825811264
600131.SH,国网信通,5618.5,1885,17,600131,17.73,-0.168918919
300249.SZ,依米康,5610.5,1886,33,300249,13.46,1.815431165
600307.SH,酒钢宏兴,5601.0,1887,17,600307,1.5,2.040816327
002337.SZ,赛象科技,5599.5,1888,33,002337,5.8,0.172711572
603885.SH,吉祥航空,5596.0,1889,17,603885,12.96,0
300326.SZ,ST凯利,5595.0,1890,33,300326,5.3,3.313840156
688297.SH,中无人机,5588.5,1891,17,688297,50.55,0.617038217
600331.SH,宏达股份,5579.5,1893,17,600331,8.93,1.592718999
601816.SH,京沪高铁,5579.5,1892,17,601816,5.71,0.175438596
300213.SZ,佳讯飞鸿,5568.0,1894,33,300213,8.76,1.860465116
600779.SH,水井坊,5565.0,1895,17,600779,42.11,0.862275449
002120.SZ,韵达股份,5563.0,1896,33,002120,6.78,0.59347181
600718.SH,东软集团,5560.5,1897,17,600718,9.48,0.85106383
300144.SZ,宋城演艺,5556.5,1898,33,300144,8.52,0.828402367
831087.BJ,秋乐种业,5553.5,1899,151,831087,19.86,-4.150579151
301153.SZ,中科江南,5553.0,1900,33,301153,26.04,0.579374276
603617.SH,君禾股份,5549.0,1901,17,603617,7.54,2.306648575
300919.SZ,中伟股份,5547.5,1902,33,300919,33.25,2.307692308
600078.SH,澄星股份,5543.0,1903,17,600078,5.81,3.75
300456.SZ,赛微电子,5539.5,1904,33,300456,16.88,1.017354877
300173.SZ,福能东方,5534.0,1905,33,300173,6.11,0.163934426
688521.SH,芯原股份,5529.5,1906,17,688521,93.52,2.678963549
000582.SZ,北部湾港,5526.0,1907,33,000582,8.22,0.12180268
002738.SZ,中矿资源,5525.5,1908,33,002738,33.34,2.113323124
002568.SZ,百润股份,5524.0,1909,33,002568,24.95,0.080224629
600085.SH,同仁堂,5521.0,1910,17,600085,35.63,0.309684685
688591.SH,泰凌微,5520.0,1911,17,688591,46.99,-0.233545648
000637.SZ,茂化实华,5519.5,1912,33,000637,4.21,1.201923077
300530.SZ,领湃科技,5519.0,1913,33,300530,34.9,0.143472023
600132.SH,重庆啤酒,5518.5,1914,17,600132,55.21,0.126949583
002232.SZ,启明信息,5514.5,1915,33,002232,18,1.58013544
600889.SH,南京化纤,5514.0,1916,17,600889,15.24,1.939799331
002023.SZ,海特高新,5512.0,1917,33,002023,10.55,0.285171103
000888.SZ,峨眉山A,5508.5,1918,33,000888,14.22,0
603697.SH,有友食品,5505.0,1919,17,603697,12.89,-3.445692884
000925.SZ,众合科技,5501.0,1920,33,000925,7.71,1.314060447
600576.SH,祥源文旅,5499.0,1921,17,600576,7.93,0.506970849
300371.SZ,汇中股份,5497.0,1922,33,300371,11.74,0.427715997
688327.SH,云从科技,5489.0,1923,17,688327,13.32,1.447067784
000798.SZ,中水渔业,5486.5,1924,33,000798,7.74,0.912646675
600167.SH,联美控股,5476.5,1925,17,600167,6.14,2.163061564
601377.SH,兴业证券,5475.0,1926,17,601377,6.26,0.643086817
301155.SZ,海力风电,5471.5,1927,33,301155,73.11,4.398115094
002320.SZ,海峡股份,5470.0,1928,33,002320,6.65,2.62345679
002090.SZ,金智科技,5463.0,1929,33,002090,10.28,-0.09718173
002988.SZ,豪美新材,5461.0,1930,33,002988,42.3,3.045066991
000554.SZ,泰山石油,5459.5,1931,33,000554,6.87,0.291970803
300956.SZ,英力股份,5456.0,1932,33,300956,16.37,4.002541296
301152.SZ,天力锂能,5448.0,1933,33,301152,29.2,3.472714387
300572.SZ,安车检测,5446.5,1934,33,300572,22.3,5.437352246
603189.SH,网达软件,5446.0,1935,17,603189,17.72,2.073732719
300758.SZ,七彩化学,5442.0,1936,33,300758,14.98,1.353179973
000702.SZ,正虹科技,5432.0,1937,33,000702,7.44,0.540540541
688508.SH,芯朋微,5431.0,1938,17,688508,58.05,1.220575414
600456.SH,宝钛股份,5425.5,1939,17,600456,30.83,0.45617465
002599.SZ,盛通股份,5424.0,1940,33,002599,8.35,1.089588378
300408.SZ,三环集团,5422.0,1941,33,300408,32.21,1.512763946
600776.SH,东方通信,5419.5,1942,17,600776,10.91,1.394052045
