股票代码,股票简称,最新涨跌幅,收盘价:前复权[20250623],market_code,code
300442.SZ,润泽科技,-1.250852854,43.42,33,300442
688195.SH,腾景科技,1.854895515,43.38,17,688195
833394.BJ,民士达,3.806559732,43.36,151,833394
301186.SZ,超达装备,2.217504128,43.33,33,301186
300844.SZ,山水比德,-0.664985095,43.32,33,300844
688592.SH,司南导航,1.929411765,43.32,17,688592
688698.SH,伟创电气,1.168224299,43.3,17,688698
688665.SH,四方光电,5.46875,43.2,17,688665
688031.SH,星环科技,2.979737783,43.2,17,688031
688580.SH,伟思医疗,2.662229617,43.19,17,688580
300957.SZ,贝泰妮,0.723791735,43.14,33,300957
301220.SZ,亚香股份,-7.068965517,43.12,33,301220
301121.SZ,紫建电子,4.889321333,43.12,33,301121
300584.SZ,海辰药业,11.88992731,43.1,33,300584
301306.SZ,西测测试,2.625298329,43,33,301306
603306.SH,华懋科技,-1.782449726,42.98,17,603306
301099.SZ,雅创电子,0.750293083,42.97,33,301099
002281.SZ,光迅科技,-0.23255814,42.9,33,002281
688777.SH,中控技术,0.492149051,42.88,17,688777
873122.BJ,中纺标,0.824693685,42.79,151,873122
001316.SZ,润贝航科,1.954707986,42.77,33,001316
301131.SZ,聚赛龙,-0.233372229,42.75,33,301131
002653.SZ,海思科,4.24493779,42.73,33,002653
688721.SH,龙图光罩,2.524038462,42.65,17,688721
688063.SH,派能科技,1.790830946,42.63,17,688063
300836.SZ,佰奥智能,8.490566038,42.55,33,300836
603338.SH,浙江鼎力,-0.421446968,42.53,17,603338
301173.SZ,毓恬冠佳,0.949442203,42.53,33,301173
300604.SZ,长川科技,3.460038986,42.46,33,300604
002463.SZ,沪电股份,-1.758852118,42.45,33,002463
300620.SZ,光库科技,-0.980163361,42.43,33,300620
002881.SZ,美格智能,0.736342043,42.41,33,002881
688116.SH,天奈科技,1.658255227,42.3,17,688116
300895.SZ,铜牛信息,2.028985507,42.24,33,300895
301200.SZ,大族数控,0.380680466,42.19,33,301200
688726.SH,拉普拉斯,0.501073729,42.12,17,688726
688550.SH,瑞联新材,2.284880895,42.08,17,688550
001317.SZ,三羊马,1.352983813,41.95,33,001317
688577.SH,浙海德曼,-1.805392732,41.88,17,688577
603102.SH,百合股份,0.360144058,41.8,17,603102
301520.SZ,万邦医药,2.001464486,41.79,33,301520
688070.SH,纵横股份,3.984063745,41.76,17,688070
002979.SZ,雷赛智能,-0.071821882,41.74,33,002979
688282.SH,理工导航,1.434476052,41.72,17,688282
002714.SZ,牧原股份,-0.35859431,41.68,33,002714
300679.SZ,电连技术,0,41.66,33,300679
873169.BJ,七丰精工,4.021983512,41.64,151,873169
600418.SH,江淮汽车,0.507859734,41.56,17,600418
301042.SZ,安联锐视,-4.597701149,41.5,33,301042
688187.SH,时代电气,0.777453839,41.48,17,688187
603120.SH,肯特催化,1.641754472,41.48,17,603120
301000.SZ,肇民科技,-0.575401582,41.47,33,301000
603062.SH,麦加芯彩,1.817288802,41.46,17,603062
300842.SZ,帝科股份,1.792730845,41.45,33,300842
688657.SH,浩辰软件,1.744471744,41.41,17,688657
873693.BJ,阿为特,3.087649402,41.4,151,873693
603194.SH,中力股份,-1.826809015,41.38,17,603194
688390.SH,固德威,0.927281601,41.36,17,688390
003043.SZ,华亚智能,-0.337430706,41.35,33,003043
300073.SZ,当升科技,3.483709273,41.29,33,300073
000628.SZ,高新发展,0.315840622,41.29,33,000628
301338.SZ,凯格精机,3.021223471,41.26,33,301338
301208.SZ,中亦科技,4.917197452,41.18,33,301208
301391.SZ,卡莱特,6.500906501,41.12,33,301391
300811.SZ,铂科新材,0.636474908,41.11,33,300811
300598.SZ,诚迈科技,3.684077719,41.09,33,300598
300964.SZ,本川智能,1.257086517,41.08,33,300964
000408.SZ,藏格矿业,0.514705882,41.01,33,000408
688519.SH,南亚新材,5.779153767,41,17,688519
600779.SH,水井坊,-0.967117988,40.96,17,600779
688500.SH,慧辰股份,0.788565796,40.9,17,688500
301616.SZ,浙江华业,1.464746773,40.87,33,301616
688720.SH,艾森股份,-3.659976387,40.8,17,688720
300888.SZ,稳健医疗,-0.244678248,40.77,33,300888
688348.SH,昱能科技,1.067792401,40.7,17,688348
300995.SZ,奇德新材,5.11627907,40.68,33,300995
000799.SZ,酒鬼酒,-1.192794547,40.59,33,000799
603983.SH,丸美生物,0.247096615,40.57,17,603983
688513.SH,苑东生物,6.12565445,40.54,17,688513
688768.SH,容知日新,-15.471461426,40.43,17,688768
301287.SZ,康力源,0.074257426,40.43,33,301287
836961.BJ,西磁科技,2.332065906,40.37,151,836961
301316.SZ,慧博云通,4.491173416,40.25,33,301316
688136.SH,科兴制药,-1.349693252,40.2,17,688136
600763.SH,通策医疗,0.3996004,40.2,17,600763
688449.SH,联芸科技,1.875316776,40.2,17,688449
301512.SZ,智信精密,1.517067004,40.15,33,301512
601628.SH,中国人寿,-0.174129353,40.13,17,601628
603200.SH,上海洗霸,5.124835742,40,17,603200
301023.SZ,江南奕帆,0.050087653,39.95,33,301023
003033.SZ,征和工业,0.376884422,39.95,33,003033
688193.SH,仁度生物,4.746918437,39.94,17,688193
688090.SH,瑞松科技,-0.349301397,39.94,17,688090
601088.SH,中国神华,1.039553753,39.85,17,601088
000963.SZ,华东医药,-3.977820636,39.83,33,000963
002315.SZ,焦点科技,1.817251088,39.78,33,002315
300917.SZ,特发服务,1.610429448,39.75,33,300917
301459.SZ,丰茂股份,1.559703401,39.72,33,301459
605198.SH,安德利,-1.710461081,39.65,17,605198
002977.SZ,天箭科技,5.205843293,39.61,33,002977
301383.SZ,天键股份,3.097345133,39.61,33,301383
603322.SH,超讯通信,6.801619433,39.57,17,603322
301210.SZ,金杨股份,1.803658851,39.51,33,301210
688719.SH,爱科赛博,-3.564453125,39.5,17,688719
300835.SZ,龙磁科技,0.228426396,39.49,33,300835
837092.BJ,汉鑫科技,2.519480519,39.47,151,837092
688416.SH,恒烁股份,1.076923077,39.42,17,688416
301052.SZ,果麦文化,1.077199282,39.41,33,301052
688680.SH,海优新材,3.032679739,39.41,17,688680
301362.SZ,民爆光电,0.43334183,39.4,33,301362
300807.SZ,天迈科技,0.84463783,39.4,33,300807
301328.SZ,维峰电子,1.444043321,39.34,33,301328
688591.SH,泰凌微,2.077922078,39.3,17,688591
300949.SZ,奥雅股份,1.868673761,39.25,33,300949
301428.SZ,世纪恒通,3.072478992,39.25,33,301428
688035.SH,德邦科技,1.160391955,39.23,17,688035
301169.SZ,零点有数,2.004164498,39.19,33,301169
300770.SZ,新媒股份,-0.076511094,39.18,33,300770
603341.SH,龙旗科技,1.240951396,39.16,17,603341
300859.SZ,西域旅游,2.650918635,39.11,33,300859
002335.SZ,科华数据,0.462962963,39.06,33,002335
301297.SZ,富乐德,1.376981034,39.02,33,301297
603275.SH,众辰科技,-0.051242634,39.01,17,603275
603119.SH,浙江荣泰,2.281069743,39.01,17,603119
001279.SZ,强邦新材,1.01010101,39,33,001279
688275.SH,万润新能,2.364687336,38.96,17,688275
871396.BJ,常辅股份,6.739726027,38.96,151,871396
605376.SH,博迁新材,-0.409102531,38.95,17,605376
835174.BJ,五新隧装,2.635046113,38.95,151,835174
688313.SH,仕佳光子,0.906735751,38.95,17,688313
300879.SZ,大叶股份,-1.617795753,38.92,33,300879
301617.SZ,博苑股份,4.963582412,38.91,33,301617
688601.SH,力芯微,1.408450704,38.88,17,688601
688261.SH,东微半导,2.315789474,38.88,17,688261
605133.SH,嵘泰股份,0.361757106,38.84,17,605133
300660.SZ,江苏雷利,0.361850607,38.83,33,300660
600976.SH,健民集团,-0.28277635,38.79,17,600976
301097.SZ,天益医疗,3.884275382,38.78,33,301097
688677.SH,海泰新光,0.49325026,38.71,17,688677
001223.SZ,欧克科技,3.36628373,38.69,33,001223
603009.SH,北特科技,-0.871124776,38.69,17,603009
603369.SH,今世缘,-1.878649403,38.65,17,603369
832110.BJ,雷特科技,2.172760996,38.56,151,832110
688503.SH,聚和材料,4.755434783,38.55,17,688503
300085.SZ,银之杰,3.548387097,38.52,33,300085
603268.SH,*ST松发,2.122015915,38.5,22,603268
839273.BJ,一致魔芋,-0.9776177,38.49,151,839273
688293.SH,奥浦迈,1.289473684,38.49,17,688293
603198.SH,迎驾贡酒,-3.365143144,38.48,17,603198
603288.SH,海天味业,-0.181770969,38.44,17,603288
920008.BJ,成电光信,4.456521739,38.44,151,920008
301314.SZ,科瑞思,0.287281274,38.4,33,301314
603171.SH,税友股份,3.088906796,38.38,17,603171
603391.SH,力聚热能,0.340136054,38.35,17,603391
301202.SZ,朗威股份,2.540106952,38.35,33,301202
688311.SH,盟升电子,-0.674273859,38.3,17,688311
831689.BJ,克莱特,1.646309081,38.28,151,831689
301502.SZ,华阳智能,1.352785146,38.21,33,301502
601869.SH,长飞光纤,-1.140487299,38.14,17,601869
688610.SH,埃科光电,5.768164171,38.14,17,688610
002179.SZ,中航光电,2.613146552,38.09,33,002179
002625.SZ,光启技术,1.330494944,38.08,33,002625
300563.SZ,神宇股份,1.928227102,38.06,33,300563
301291.SZ,明阳电气,2.232983589,38,33,301291
300204.SZ,舒泰神,8.516719063,37.97,33,300204
688259.SH,创耀科技,1.2,37.95,17,688259
688157.SH,松井股份,0.557768924,37.86,17,688157
300458.SZ,全志科技,0.852651212,37.85,33,300458
603799.SH,华友钴业,6.353668822,37.83,17,603799
688489.SH,三未信安,6.749505789,37.8,17,688489
688076.SH,诺泰生物,-0.185038329,37.76,17,688076
301580.SZ,爱迪特,1.920995671,37.67,33,301580
300936.SZ,中英科技,1.427417183,37.66,33,300936
603205.SH,健尔康,1.292407108,37.62,17,603205
301517.SZ,陕西华达,2.124183007,37.5,33,301517
603383.SH,顶点软件,1.847826087,37.48,17,603383
001335.SZ,信凯科技,0.563607085,37.47,33,001335
301568.SZ,思泰克,4.938271605,37.4,33,301568
300709.SZ,精研科技,1.770152505,37.37,33,300709
001238.SZ,浙江正特,0.566801619,37.26,33,001238
300236.SZ,上海新阳,3.073089701,37.23,33,300236
002897.SZ,意华股份,1.031767581,37.21,33,002897
301239.SZ,普瑞眼科,0.215517241,37.2,33,301239
002997.SZ,瑞鹄模具,0.0269179,37.16,33,002997
301595.SZ,太力科技,0.596367579,37.11,33,301595
603658.SH,安图生物,0.406283857,37.07,17,603658
301024.SZ,霍普股份,2.743902439,37.07,33,301024
688075.SH,安旭生物,0.761697497,37.04,17,688075
605286.SH,同力日升,0.597663678,37.03,17,605286
301119.SZ,正强股份,-0.617615467,37.01,33,301119
002384.SZ,东山精密,1.873278237,36.98,33,002384
002190.SZ,成飞集成,6.693594922,36.98,33,002190
301366.SZ,一博科技,2.581898945,36.95,33,301366
300354.SZ,东华测试,1.040810737,36.89,33,300354
300530.SZ,领湃科技,3.568418095,36.86,33,300530
600038.SH,中直股份,1.043096349,36.81,17,600038
002993.SZ,奥海科技,1.210121012,36.8,33,002993
002965.SZ,祥鑫科技,-0.35201733,36.8,33,002965
301251.SZ,威尔高,-0.67549311,36.76,33,301251
832735.BJ,德源药业,1.830282862,36.72,151,832735
300911.SZ,亿田智能,0.081810744,36.7,33,300911
688661.SH,和林微纳,-0.48820179,36.69,17,688661
688700.SH,东威科技,1.410788382,36.66,17,688700
873570.BJ,坤博精工,1.918798665,36.65,151,873570
603375.SH,盛景微,2.403577418,36.64,17,603375
301280.SZ,珠城科技,0.218998084,36.61,33,301280
688595.SH,芯海科技,3.248587571,36.55,17,688595
834058.BJ,华洋赛车,4.285714286,36.5,151,834058
301607.SZ,富特科技,4.466075007,36.49,33,301607
688552.SH,航天南湖,1.220527046,36.49,17,688552
603197.SH,保隆科技,0.968724052,36.48,17,603197
688638.SH,誉辰智能,9.423769508,36.46,17,688638
301137.SZ,哈焊华通,7.39758326,36.44,33,301137
688137.SH,近岸蛋白,3.877958369,36.43,17,688137
603082.SH,北自科技,0.802879291,36.41,17,603082
301387.SZ,光大同创,1.591289782,36.39,33,301387
872953.BJ,国子软件,4.243119266,36.36,151,872953
603688.SH,石英股份,1.197104677,36.35,17,603688
688484.SH,南芯科技,0.91615769,36.35,17,688484
688197.SH,首药控股,3.832951945,36.3,17,688197
002988.SZ,豪美新材,-0.302114804,36.3,33,002988
301552.SZ,科力装备,1.143016448,36.28,33,301552
603099.SH,长白山,1.569066966,36.25,17,603099
300648.SZ,星云股份,2.344632768,36.23,33,300648
603307.SH,扬州金泉,2.344632768,36.23,17,603307
603337.SH,杰克股份,-6.033810143,36.13,17,603337
002865.SZ,钧达股份,-0.632737276,36.12,33,002865
688626.SH,翔宇医疗,1.746478873,36.12,17,688626
301591.SZ,肯特股份,1.404099972,36.11,33,301591
605389.SH,长龄液压,-8.074375955,36.09,17,605389
600211.SH,西藏药业,0.110957004,36.09,17,600211
300475.SZ,香农芯创,0.055524708,36.04,33,300475
688376.SH,美埃科技,4.465062337,36.03,17,688376
600085.SH,同仁堂,0.027785496,36,17,600085
301382.SZ,蜂助手,1.298334745,35.89,33,301382
601601.SH,中国太保,1.441492369,35.89,17,601601
603014.SH,威高血净,0.786737848,35.87,17,603014
301503.SZ,智迪科技,2.340182648,35.86,33,301503
603026.SH,石大胜华,2.282453638,35.85,17,603026
688117.SH,圣诺生物,0.392047046,35.85,17,688117
300618.SZ,寒锐钴业,9.307293256,35.82,33,300618
300680.SZ,隆盛科技,-0.912863071,35.82,33,300680
002432.SZ,九安医疗,0,35.72,33,002432
000034.SZ,神州数码,0.876201244,35.69,33,000034
920128.BJ,胜业电气,0.792751982,35.6,151,920128
301112.SZ,信邦智能,-0.530874546,35.6,33,301112
603040.SH,新坐标,-0.918708241,35.59,17,603040
301418.SZ,协昌科技,0.480225989,35.57,33,301418
002901.SZ,大博医疗,0.480497456,35.55,33,002901
002223.SZ,鱼跃医疗,1.109846329,35.53,33,002223
688433.SH,华曙高科,2.454519203,35.48,17,688433
300470.SZ,中密控股,-0.112707805,35.45,33,300470
001332.SZ,锡装股份,1.546834718,35.45,33,001332
688020.SH,方邦股份,2.785838654,35.42,17,688020
836239.BJ,长虹能源,14.679196371,35.39,151,836239
603199.SH,九华旅游,0,35.36,17,603199
002353.SZ,杰瑞股份,-1.201788709,35.35,33,002353
688125.SH,安达智能,2.88209607,35.34,17,688125
837006.BJ,晟楠科技,3.697183099,35.34,151,837006
603868.SH,飞科电器,-0.95505618,35.26,17,603868
600605.SH,汇通能源,-0.816211652,35.24,17,600605
000513.SZ,丽珠集团,-1.756342347,35.24,33,000513
688419.SH,耐科装备,2.471648735,35.24,17,688419
301105.SZ,鸿铭股份,2.177700348,35.19,33,301105
301036.SZ,双乐股份,2.864659456,35.19,33,301036
300046.SZ,台基股份,4.702380952,35.18,33,300046
300576.SZ,容大感光,1.766068327,35.15,33,300576
871981.BJ,晶赛科技,0.948275862,35.13,151,871981
836208.BJ,青矩技术,0.142571999,35.12,151,836208
688215.SH,瑞晟智能,2.755790091,35.05,17,688215
301310.SZ,鑫宏业,3.088235294,35.05,33,301310
600893.SH,航发动力,0.718390805,35.05,17,600893
301509.SZ,金凯生科,1.037763044,35.05,33,301509
688060.SH,云涌科技,2.579132474,35,17,688060
300622.SZ,博士眼镜,5.136677681,35,33,300622
603271.SH,永杰新材,1.214926237,34.99,17,603271
301018.SZ,申菱环境,0.83573487,34.99,33,301018
300007.SZ,汉威科技,-0.114220445,34.98,33,300007
001270.SZ,*ST铖昌,2.732882751,34.96,33,001270
003001.SZ,中岩大地,2.072992701,34.96,33,003001
301182.SZ,凯旺科技,2.222222222,34.96,33,301182
603678.SH,火炬电子,3.679525223,34.94,17,603678
300516.SZ,久之洋,0.086157381,34.85,33,300516
605098.SH,行动教育,0.519330641,34.84,17,605098
300553.SZ,集智股份,-3.171953255,34.8,33,300553
605099.SH,共创草坪,-1.388495324,34.8,17,605099
300863.SZ,卡倍亿,1.844802343,34.78,33,300863
920099.BJ,瑞华技术,1.63790582,34.75,151,920099
688180.SH,君实生物,5.148394912,34.72,17,688180
603737.SH,三棵树,-0.057636888,34.68,17,603737
301390.SZ,经纬股份,1.285797779,34.66,33,301390
603312.SH,西典新能,-0.201729107,34.63,17,603312
002422.SZ,科伦药业,1.794645484,34.6,33,002422
870199.BJ,倍益康,2.644087938,34.55,151,870199
301300.SZ,远翔新材,3.198804185,34.52,33,301300
872351.BJ,华光源海,5.766871166,34.48,151,872351
833075.BJ,柏星龙,2.865671642,34.46,151,833075
300037.SZ,新宙邦,-0.173913043,34.44,33,300037
688202.SH,美迪西,5.39050536,34.41,17,688202
003026.SZ,中晶科技,10.016,34.38,33,003026
301195.SZ,北路智控,0.792951542,34.32,33,301195
600298.SH,安琪酵母,-1.408045977,34.31,17,600298
301397.SZ,溯联股份,0.704845815,34.29,33,301397
000831.SZ,中国稀土,0.322202695,34.25,33,000831
601995.SH,中金公司,2.299880526,34.25,17,601995
300725.SZ,药石科技,1.632531909,34.24,33,300725
603583.SH,捷昌驱动,1.422222222,34.23,17,603583
301263.SZ,泰恩康,1.273319514,34.2,33,301263
688456.SH,有研粉材,0.499706055,34.19,17,688456
300436.SZ,广生堂,1.816557475,34.19,33,300436
688568.SH,中科星图,0.736811082,34.18,17,688568
688337.SH,普源精电,1.334123925,34.18,17,688337
300777.SZ,中简科技,1.546238478,34.15,33,300777
603589.SH,口子窖,-1.329479769,34.14,17,603589
301272.SZ,英华特,1.941457587,34.13,33,301272
688113.SH,联测科技,2.494740006,34.1,17,688113
300810.SZ,中科海讯,3.934126258,34.08,33,300810
873576.BJ,天力复合,3.652968037,34.05,151,873576
603319.SH,美湖股份,4.036697248,34.02,17,603319
920098.BJ,科隆新材,5.555555556,34.01,151,920098
300868.SZ,杰美特,-6.904109589,33.98,33,300868
688662.SH,富信科技,-0.205580029,33.98,17,688662
603516.SH,淳中科技,0.295246531,33.97,17,603516
688010.SH,福光股份,6.696007545,33.94,17,688010
688112.SH,鼎阳科技,2.16802168,33.93,17,688112
833533.BJ,骏创科技,0.058979652,33.93,151,833533
605088.SH,冠盛股份,0.623515439,33.89,17,605088
301601.SZ,惠通科技,1.135345085,33.85,33,301601
688071.SH,华依科技,-5.501256632,33.84,17,688071
873593.BJ,鼎智科技,-0.792021121,33.82,151,873593
300628.SZ,亿联网络,-1.198479977,33.8,33,300628
301560.SZ,众捷汽车,0.987432675,33.75,33,301560
002947.SZ,恒铭达,-1.171989452,33.73,33,002947
002827.SZ,高争民爆,3.282208589,33.67,33,002827
838971.BJ,天马新材,2.99877601,33.66,151,838971
300546.SZ,雄帝科技,9.543973941,33.63,33,300546
301578.SZ,辰奕智能,1.631912965,33.63,33,301578
600316.SH,洪都航空,0.748951468,33.63,17,600316
603350.SH,安乃达,-0.059470711,33.61,17,603350
301522.SZ,上大股份,0.478898533,33.57,33,301522
301380.SZ,挖金客,0.689862028,33.57,33,301380
688767.SH,博拓生物,1.758108518,33.57,17,688767
300726.SZ,宏达电子,3.138461538,33.52,33,300726
300850.SZ,新强联,-0.534600535,33.49,33,300850
688596.SH,正帆科技,2.106227106,33.45,17,688596
300816.SZ,艾可蓝,-6.146505754,33.44,33,300816
688143.SH,长盈通,0.179910045,33.41,17,688143
301093.SZ,华兰股份,7.360977178,33.4,33,301093
603529.SH,爱玛科技,-2.167545401,33.4,17,603529
688499.SH,利元亨,4.902576996,33.38,17,688499
603409.SH,汇通控股,0.512048193,33.37,17,603409
301533.SZ,威马农机,3.252788104,33.33,33,301533
688100.SH,威胜信息,-0.209580838,33.33,17,688100
603358.SH,华达科技,0.09009009,33.33,17,603358
688793.SH,倍轻松,2.114618449,33.32,17,688793
688628.SH,优利德,-0.030003,33.32,17,688628
301005.SZ,超捷股份,0.301568154,33.26,33,301005
002222.SZ,福晶科技,3.841349157,33.25,33,002222
301335.SZ,天元宠物,1.248857752,33.24,33,301335
603666.SH,亿嘉和,-0.717060054,33.23,17,603666
002475.SZ,立讯精密,-0.060222824,33.19,33,002475
605319.SH,无锡振华,3.107520199,33.18,17,605319
603395.SH,红四方,1.376988984,33.13,17,603395
603657.SH,春光科技,0.884146341,33.09,17,603657
301132.SZ,满坤科技,-0.928143713,33.09,33,301132
688269.SH,凯立新材,-0.151057402,33.05,17,688269
002841.SZ,视源股份,0.854700855,33.04,33,002841
301138.SZ,华研精机,0.365074536,32.99,33,301138
688379.SH,华光新材,3.191489362,32.98,17,688379
300766.SZ,每日互动,1.104633323,32.95,33,300766
301349.SZ,信德新材,3.293601004,32.93,33,301349
301398.SZ,星源卓镁,1.043905434,32.91,33,301398
837821.BJ,则成电子,0.304878049,32.9,151,837821
300814.SZ,中富电路,0.213349589,32.88,33,300814
002989.SZ,中天精装,-1.911018214,32.85,33,002989
001326.SZ,联域股份,2.272727273,32.85,33,001326
835179.BJ,凯德石英,-0.091268634,32.84,151,835179
688382.SH,益方生物,4.354736173,32.83,17,688382
603193.SH,润本股份,-1.352163462,32.83,17,603193
603068.SH,博通集成,2.025553132,32.74,17,603068
603173.SH,福斯达,1.175378905,32.71,17,603173
301585.SZ,蓝宇股份,1.332506972,32.7,33,301585
301312.SZ,智立方,1.14622057,32.65,33,301312
300378.SZ,鼎捷数智,1.936289819,32.64,33,300378
301168.SZ,通灵股份,-2.538071066,32.64,33,301168
