股票代码,股票简称,最新价,最新涨跌幅,个股热度[20250604],个股热度排名[20250604],market_code,code
001314.SZ,亿道信息,45,2.622576967,7922.5,1304,33,001314
300672.SZ,国科微,,,7911.0,1305,33,300672
603198.SH,迎驾贡酒,40.85,0.516732283,7910.0,1306,17,603198
832419.BJ,路斯股份,27.52,8.346456693,7908.0,1307,151,832419
600343.SH,航天动力,11.94,0.929839391,7904.5,1308,17,600343
601688.SH,华泰证券,16.9,1.258238466,7894.0,1309,17,601688
300464.SZ,星徽股份,5.7,-2.06185567,7893.5,1310,33,300464
600062.SH,华润双鹤,19.84,0.506585613,7878.5,1311,17,600062
603014.SH,威高血净,36.97,0.983337886,7874.0,1312,17,603014
603919.SH,金徽酒,18.86,2.111532214,7870.0,1313,17,603919
301148.SZ,嘉戎技术,22.18,4.820415879,7858.0,1314,33,301148
601519.SH,大智慧,9.21,0.986842105,7853.5,1315,17,601519
600089.SH,特变电工,11.7,0.171232877,7849.5,1316,17,600089
300007.SZ,汉威科技,36.5,0.550964187,7834.5,1317,33,300007
301297.SZ,富乐德,42.84,-0.695410292,7827.0,1318,33,301297
601669.SH,中国电建,4.75,0.422832981,7817.5,1319,17,601669
300860.SZ,锋尚文化,29.34,2.229965157,7815.5,1320,33,300860
002297.SZ,博云新材,7.41,0,7813.5,1321,33,002297
600779.SH,水井坊,43.47,1.352296573,7801.0,1322,17,600779
600734.SH,实达集团,3.93,0.255102041,7799.0,1323,17,600734
603136.SH,天目湖,12.24,2.170283806,7798.5,1324,17,603136
000895.SZ,双汇发展,24.72,0.774561761,7788.0,1325,33,000895
000776.SZ,广发证券,16.51,0.978593272,7786.0,1327,33,000776
300952.SZ,恒辉安防,31.8,4.674127716,7786.0,1326,33,300952
300485.SZ,赛升药业,10.51,-2.050326188,7785.0,1328,33,300485
002489.SZ,浙江永强,3.87,1.044386423,7784.0,1329,33,002489
600354.SH,敦煌种业,6.27,1.951219512,7783.0,1330,17,600354
688235.SH,百济神州,236.98,1.096369609,7782.5,1331,17,688235
002858.SZ,力盛体育,13.4,3.554868624,7778.0,1332,33,002858
002508.SZ,老板电器,19.04,-0.261917234,7772.0,1333,33,002508
600016.SH,民生银行,4.5,0.446428571,7767.5,1334,17,600016
300568.SZ,星源材质,10.05,1.41271443,7760.5,1335,33,300568
600535.SH,天士力,16.69,-0.239091452,7758.0,1336,17,600535
600021.SH,上海电力,8.8,0,7755.0,1337,17,600021
000423.SZ,东阿阿胶,55.3,-0.342404037,7740.0,1338,33,000423
300229.SZ,拓尔思,17.49,1.450116009,7736.0,1339,33,300229
002010.SZ,传化智联,5.67,1.069518717,7733.0,1340,33,002010
000563.SZ,陕国投A,3.42,0.588235294,7728.0,1341,33,000563
002090.SZ,金智科技,9.61,1.800847458,7711.5,1342,33,002090
600828.SH,茂业商业,4.13,1.474201474,7709.5,1343,17,600828
603363.SH,傲农生物,3.8,2.150537634,7708.5,1344,17,603363
603719.SH,良品铺子,13.25,1.45482389,7703.0,1345,17,603719
300350.SZ,华鹏飞,6.28,-1.412872841,7697.0,1346,33,300350
300017.SZ,网宿科技,10.47,1.061776062,7691.5,1347,33,300017
300563.SZ,神宇股份,34.74,3.23922734,7685.0,1349,33,300563
600329.SH,达仁堂,34.6,0,7685.0,1348,17,600329
600906.SH,财达证券,6.63,2.790697674,7682.5,1350,17,600906
002616.SZ,长青集团,6.17,-0.803858521,7680.5,1351,33,002616
002127.SZ,南极电商,4.23,-0.235849057,7656.0,1352,33,002127
002522.SZ,浙江众成,4.83,-0.20661157,7653.0,1353,33,002522
000592.SZ,平潭发展,3,0,7629.5,1354,33,000592
002603.SZ,以岭药业,14.85,-0.33557047,7620.0,1355,33,002603
300638.SZ,广和通,25.66,0,7619.5,1356,33,300638
002067.SZ,景兴纸业,3.73,0,7613.0,1357,33,002067
603797.SH,联泰环保,4.48,0.223713647,7612.5,1358,17,603797
300782.SZ,卓胜微,71.04,0.623229462,7602.5,1359,33,300782
601828.SH,美凯龙,2.98,3.472222222,7599.5,1360,17,601828
002515.SZ,金字火腿,6.08,2.18487395,7592.5,1361,33,002515
300258.SZ,精锻科技,13.65,-1.086956522,7587.5,1362,33,300258
300603.SZ,立昂技术,10.97,2.046511628,7585.0,1363,33,300603
300004.SZ,南风股份,8.22,-0.724637681,7584.0,1365,33,300004
605378.SH,野马电池,17.34,2.060035315,7584.0,1364,17,605378
603569.SH,长久物流,8.12,-2.168674699,7571.5,1366,17,603569
600685.SH,中船防务,25.03,0.44141252,7570.0,1367,17,600685
002046.SZ,国机精工,15.73,1.287830006,7567.5,1368,33,002046
000596.SZ,古井贡酒,147.81,-0.081119448,7558.5,1369,33,000596
600478.SH,科力远,4.93,1.232032854,7556.0,1370,17,600478
002192.SZ,融捷股份,29.19,3.952991453,7543.5,1371,33,002192
301550.SZ,斯菱股份,105.69,3.313782991,7539.5,1372,33,301550
002852.SZ,道道全,10.42,2.056807052,7538.5,1373,33,002852
600199.SH,金种子酒,10.15,0.594648167,7529.5,1374,17,600199
600807.SH,济高发展,3.19,3.571428571,7525.0,1375,17,600807
603215.SH,比依股份,17.22,2.43902439,7520.0,1376,17,603215
002057.SZ,中钢天源,8.35,2.45398773,7517.0,1377,33,002057
002484.SZ,江海股份,19.3,1.578947368,7514.0,1378,33,002484
000999.SZ,华润三九,42.8,-0.696055684,7512.5,1379,33,000999
002514.SZ,宝馨科技,5.61,0.178571429,7511.5,1380,33,002514
002702.SZ,海欣食品,4.41,2.083333333,7509.0,1381,33,002702
603237.SH,五芳斋,18.31,0.493962678,7507.0,1382,17,603237
002107.SZ,沃华医药,5.89,1.551724138,7496.5,1383,33,002107
000425.SZ,徐工机械,7.97,-0.99378882,7495.5,1384,33,000425
000935.SZ,四川双马,17.88,0.675675676,7489.0,1385,33,000935
601789.SH,宁波建工,5.24,0.383141762,7488.0,1386,17,601789
300352.SZ,北信源,5.15,-1.529636711,7483.0,1387,33,300352
603200.SH,上海洗霸,35.72,2.320252077,7475.5,1388,17,603200
600845.SH,宝信软件,25.23,0.39793076,7472.0,1389,17,600845
300253.SZ,卫宁健康,9.53,0.52742616,7471.0,1390,33,300253
300106.SZ,西部牧业,11.69,1.29982669,7469.5,1391,33,300106
600289.SH,*ST信通,5.28,4.970178926,7456.0,1392,22,600289
001287.SZ,中电港,17.98,0.278862242,7446.0,1393,33,001287
002044.SZ,美年健康,5.25,0.382409178,7444.5,1394,33,002044
300144.SZ,宋城演艺,9.19,1.323042999,7441.5,1395,33,300144
600487.SH,亨通光电,15.16,0.864936793,7440.0,1396,17,600487
600821.SH,金开新能,5.5,0.732600733,7437.5,1397,17,600821
002984.SZ,森麒麟,18.6,0.540540541,7435.0,1398,33,002984
600028.SH,中国石化,5.76,0.173913043,7431.5,1399,17,600028
301501.SZ,恒鑫生活,86.61,0.967591513,7431.0,1400,33,301501
300683.SZ,海特生物,27.15,-5.036726128,7430.5,1401,33,300683
603712.SH,七一二,20.41,-1.162227603,7430.0,1402,17,603712
600138.SH,中青旅,9.83,0.306122449,7416.5,1403,17,600138
600100.SH,同方股份,7.17,0.420168067,7412.5,1404,17,600100
000860.SZ,顺鑫农业,15.71,0.834403081,7411.5,1406,33,000860
600096.SH,云天化,22.04,1.473296501,7411.5,1405,17,600096
601077.SH,渝农商行,7.7,-0.516795866,7387.5,1407,17,601077
301518.SZ,长华化学,23.08,0.65416485,7383.0,1408,33,301518
300200.SZ,高盟新材,10.5,-1.222953904,7376.5,1410,33,300200
605028.SH,世茂能源,17.66,2.793946449,7376.5,1409,17,605028
300296.SZ,利亚德,5.94,0.848896435,7374.5,1411,33,300296
002685.SZ,华东重机,7.29,-1.752021563,7372.0,1413,33,002685
600841.SH,动力新科,5.87,-0.170068027,7372.0,1412,17,600841
300046.SZ,台基股份,31.06,-0.89342693,7349.0,1414,33,300046
002423.SZ,中粮资本,11.74,1.294219154,7345.5,1415,33,002423
300875.SZ,捷强装备,30.67,-4.216114928,7340.0,1416,33,300875
000811.SZ,冰轮环境,9.34,0.430107527,7339.5,1417,33,000811
300328.SZ,宜安科技,10.57,2.921129503,7338.5,1418,33,300328
601319.SH,中国人保,8.3,-0.240384615,7334.5,1419,17,601319
600403.SH,大有能源,3.78,1.612903226,7334.0,1420,17,600403
300102.SZ,乾照光电,11.02,0,7330.5,1421,33,300102
300010.SZ,豆神教育,6.93,-0.144092219,7327.0,1422,33,300010
000980.SZ,众泰汽车,2.05,0.985221675,7322.5,1423,33,000980
601777.SH,千里科技,8.33,0.725513906,7309.5,1424,17,601777
600315.SH,上海家化,24.57,0.614250614,7307.0,1425,17,600315
002249.SZ,大洋电机,6.6,1.071975498,7305.5,1427,33,002249
600452.SH,涪陵电力,9.69,0.727650728,7305.5,1426,17,600452
002958.SZ,青农商行,3.56,1.424501425,7304.5,1428,33,002958
002913.SZ,奥士康,26.44,5.003971406,7288.5,1429,33,002913
600612.SH,老凤祥,53.75,1.606805293,7285.0,1430,17,600612
600527.SH,江南高纤,2.2,2.325581395,7281.5,1431,17,600527
603538.SH,美诺华,15.53,0.06443299,7278.5,1432,17,603538
002036.SZ,联创电子,10.29,1.279527559,7277.5,1433,33,002036
001219.SZ,青岛食品,14.61,2.239328202,7275.0,1434,33,001219
600987.SH,航民股份,7.7,4.054054054,7270.0,1435,17,600987
300146.SZ,汤臣倍健,11.98,1.525423729,7269.5,1436,33,300146
600775.SH,南京熊猫,9.94,-1.094527363,7266.0,1437,17,600775
002542.SZ,中化岩土,3.19,0.314465409,7264.5,1438,33,002542
601611.SH,中国核建,9.03,0.110864745,7248.0,1439,17,601611
000501.SZ,武商集团,9.19,1.323042999,7243.5,1440,33,000501
300290.SZ,荣科科技,17.58,-1.346801347,7240.5,1441,33,300290
300364.SZ,中文在线,20.61,0.930460333,7224.5,1442,33,300364
002163.SZ,海南发展,8.67,3.584229391,7221.5,1443,33,002163
300346.SZ,南大光电,31.58,0,7214.0,1444,33,300346
000628.SZ,高新发展,44.03,0.045444217,7213.0,1445,33,000628
300158.SZ,振东制药,4.56,-2.355460385,7212.5,1446,33,300158
600381.SH,*ST春天,4.16,5.050505051,7211.0,1447,22,600381
000792.SZ,盐湖股份,15.98,1.331642359,7204.5,1448,33,000792
300061.SZ,旗天科技,12.12,-0.980392157,7200.5,1449,33,300061
002771.SZ,真视通,15.96,1.333333333,7197.0,1452,33,002771
300267.SZ,尔康制药,3.33,0.301204819,7197.0,1451,33,300267
601399.SH,国机重装,3.03,-0.328947368,7197.0,1450,17,601399
300973.SZ,立高食品,55.25,4.560938683,7195.5,1453,33,300973
300671.SZ,富满微,32.44,2.463676563,7193.5,1454,33,300671
300450.SZ,先导智能,20.05,1.931875953,7186.0,1455,33,300450
600855.SH,航天长峰,12.44,-0.320512821,7172.0,1456,17,600855
300224.SZ,正海磁材,12.78,3.064516129,7168.5,1457,33,300224
300436.SZ,广生堂,35.58,1.25213432,7165.5,1458,33,300436
300537.SZ,广信材料,19.63,-1.85,7160.5,1459,33,300537
600597.SH,光明乳业,8.8,0.571428571,7159.5,1460,17,600597
600833.SH,第一医药,13.56,-2.023121387,7159.0,1461,17,600833
000032.SZ,深桑达A,19.84,1.121304791,7157.5,1462,33,000032
600293.SH,三峡新材,3.1,3.678929766,7155.0,1463,17,600293
600860.SH,京城股份,11.81,1.986183074,7148.0,1464,17,600860
600085.SH,同仁堂,37.97,-0.445726272,7135.0,1465,17,600085
300920.SZ,润阳科技,41,2.628285357,7131.5,1467,33,300920
600711.SH,ST盛屯,5.6,2.752293578,7131.5,1466,22,600711
601958.SH,金钼股份,10.91,1.582867784,7128.5,1468,17,601958
002486.SZ,嘉麟杰,2.57,4.048582996,7125.5,1469,33,002486
600824.SH,益民集团,4.35,1.398601399,7124.5,1470,17,600824
000753.SZ,漳州发展,5.17,-1.335877863,7119.0,1471,33,000753
600926.SH,杭州银行,16.87,0.416666667,7115.5,1472,17,600926
300379.SZ,*ST东通,5.59,0.902527076,7111.5,1473,33,300379
600664.SH,哈药股份,3.9,-0.255754476,7105.5,1474,17,600664
601698.SH,中国卫通,19.57,-0.153061224,7103.5,1475,17,601698
603680.SH,今创集团,10.38,-2.075471698,7098.5,1476,17,603680
002176.SZ,江特电机,6.97,1.900584795,7088.0,1477,33,002176
300184.SZ,力源信息,9.47,1.827956989,7084.0,1478,33,300184
603825.SH,华扬联众,13.15,-0.904295403,7079.5,1479,17,603825
002927.SZ,泰永长征,14.4,0.348432056,7078.0,1480,33,002927
001382.SZ,新亚电缆,21.57,0.653289781,7071.0,1481,33,001382
603687.SH,大胜达,7.55,3.566529492,7063.5,1482,17,603687
300735.SZ,光弘科技,25.95,0.077130737,7057.0,1483,33,300735
600188.SH,兖矿能源,12.85,0.784313725,7056.0,1484,17,600188
300039.SZ,上海凯宝,6.32,0.158478605,7055.0,1485,33,300039
000973.SZ,佛塑科技,6.42,0.3125,7036.5,1486,33,000973
300073.SZ,当升科技,38.58,2.009518773,7030.5,1487,33,300073
600379.SH,宝光股份,10.37,-0.479846449,7028.0,1488,17,600379
000733.SZ,振华科技,46.37,0.476706392,7022.5,1489,33,000733
833284.BJ,灵鸽科技,28.41,5.49572967,7018.5,1490,151,833284
002124.SZ,天邦食品,3.06,0.657894737,7017.5,1491,33,002124
300493.SZ,润欣科技,19.29,-0.515729758,7012.5,1492,33,300493
300411.SZ,金盾股份,12.62,1.040832666,7008.5,1493,33,300411
600889.SH,南京化纤,15.5,0.064557779,6989.0,1494,17,600889
002716.SZ,湖南白银,3.6,1.694915254,6986.0,1495,33,002716
002284.SZ,亚太股份,11.29,0.26642984,6980.0,1496,33,002284
002481.SZ,双塔食品,5.32,1.915708812,6975.5,1497,33,002481
603901.SH,永创智能,10.83,1.120448179,6972.0,1498,17,603901
300569.SZ,天能重工,5.18,-1.520912548,6971.0,1499,33,300569
605358.SH,立昂微,23.79,-1.286307054,6968.5,1500,17,605358
002056.SZ,横店东磁,13,1.483216237,6966.0,1501,33,002056
300129.SZ,泰胜风能,7.03,0.860832138,6959.0,1502,33,300129
600032.SH,浙江新能,7.83,-0.760456274,6957.0,1503,17,600032
002881.SZ,美格智能,43.5,1.115760112,6946.0,1504,33,002881
600119.SH,长江投资,8.7,-1.023890785,6938.0,1505,17,600119
300518.SZ,新迅达,13.53,5.703125,6934.5,1506,33,300518
300083.SZ,创世纪,7.96,0.759493671,6923.5,1507,33,300083
600027.SH,华电国际,5.83,-0.511945392,6923.0,1508,17,600027
300657.SZ,弘信电子,25.55,1.550079491,6921.0,1509,33,300657
430047.BJ,诺思兰德,23.88,-4.019292605,6907.0,1510,151,430047
300932.SZ,三友联众,12.26,4.163126593,6890.5,1512,33,300932
603296.SH,华勤技术,67.7,1.40802876,6890.5,1511,17,603296
301382.SZ,蜂助手,36.46,1.986013986,6887.0,1513,33,301382
600540.SH,新赛股份,4.88,1.666666667,6884.0,1515,17,600540
601916.SH,浙商银行,3.29,0.304878049,6884.0,1514,17,601916
600778.SH,友好集团,6.54,2.507836991,6880.0,1516,17,600778
300870.SZ,欧陆通,102.99,3.020906272,6877.0,1517,33,300870
605208.SH,永茂泰,12.68,2.093397746,6873.0,1518,17,605208
300248.SZ,新开普,13.33,-0.596569724,6870.0,1519,33,300248
300220.SZ,金运激光,17.16,1.119622864,6867.0,1520,33,300220
300542.SZ,新晨科技,19.83,-1.343283582,6864.5,1521,33,300542
002989.SZ,中天精装,36.72,2.627166015,6860.0,1522,33,002989
603599.SH,广信股份,11.12,-0.714285714,6857.5,1523,17,603599
002721.SZ,ST金一,3.16,2.597402597,6843.5,1524,33,002721
600396.SH,华电辽能,3.12,0.321543408,6838.0,1525,17,600396
300880.SZ,迦南智能,20.59,0.684596577,6825.5,1526,33,300880
301101.SZ,明月镜片,43.47,3.747016706,6822.0,1527,33,301101
600557.SH,康缘药业,13.82,1.76730486,6821.5,1528,17,600557
600009.SH,上海机场,32.51,0.030769231,6820.5,1529,17,600009
002279.SZ,久其软件,6.43,0.31201248,6806.5,1530,33,002279
600389.SH,江山股份,19,2.425876011,6802.5,1531,17,600389
002142.SZ,宁波银行,26.81,-1.506245408,6799.5,1533,33,002142
601136.SH,首创证券,19,0.795755968,6799.5,1532,17,601136
002076.SZ,*ST星光,1.9,3.825136612,6790.5,1534,33,002076
601222.SH,林洋能源,5.6,0.178890877,6785.0,1535,17,601222
605199.SH,ST葫芦娃,9.91,0.507099391,6781.5,1536,22,605199
002392.SZ,北京利尔,6.3,3.618421053,6780.0,1537,33,002392
600352.SH,浙江龙盛,10.09,1.509054326,6776.0,1538,17,600352
002187.SZ,广百股份,6.84,0.884955752,6773.5,1539,33,002187
301138.SZ,华研精机,35.57,-0.725648898,6769.5,1540,33,301138
603866.SH,桃李面包,5.65,1.618705036,6761.0,1541,17,603866
300223.SZ,北京君正,64.04,0.866278154,6760.0,1542,33,300223
300496.SZ,中科创达,55.08,0.602739726,6758.5,1543,33,300496
000610.SZ,西安旅游,12.59,1.287208367,6753.0,1544,33,000610
600363.SH,联创光电,59.75,0,6750.5,1545,17,600363
002157.SZ,正邦科技,2.8,-0.355871886,6744.0,1546,33,002157
600019.SH,宝钢股份,6.68,1.519756839,6740.0,1547,17,600019
002139.SZ,拓邦股份,13.36,0.754147813,6738.5,1548,33,002139
002756.SZ,永兴材料,31.36,3.090072321,6738.0,1549,33,002756
301333.SZ,诺思格,52.01,0.502415459,6733.5,1550,33,301333
002179.SZ,中航光电,39.7,-0.326387145,6714.5,1551,33,002179
300888.SZ,稳健医疗,53.75,1.760696706,6714.0,1552,33,300888
603496.SH,恒为科技,24.71,0.365556458,6704.5,1553,17,603496
001277.SZ,速达股份,45.44,2.457722661,6690.5,1554,33,001277
300645.SZ,正元智慧,15.35,3.367003367,6683.5,1555,33,300645
600380.SH,健康元,11.65,1.569311247,6678.0,1557,17,600380
601952.SH,苏垦农发,9.87,0.304878049,6678.0,1556,17,601952
600271.SH,航天信息,8.88,-1.878453039,6677.5,1558,17,600271
600011.SH,华能国际,7.2,-0.962861073,6666.5,1559,17,600011
300048.SZ,合康新能,5.59,-1.061946903,6663.0,1560,33,300048
300207.SZ,欣旺达,18.5,1.258894362,6659.0,1561,33,300207
600320.SH,振华重工,4.37,0.229357798,6657.5,1562,17,600320
300363.SZ,博腾股份,16.41,1.609907121,6650.5,1563,33,300363
000157.SZ,中联重科,7.05,0.142045455,6646.0,1564,33,000157
601877.SH,正泰电器,22.24,1.1368804,6641.0,1565,17,601877
600621.SH,华鑫股份,14.32,0.774102745,6640.5,1566,17,600621
000892.SZ,欢瑞世纪,3.74,1.907356948,6618.0,1567,33,000892
002728.SZ,特一药业,8.85,0.912200684,6613.0,1568,33,002728
002501.SZ,利源股份,2.27,0,6601.0,1569,33,002501
000008.SZ,神州高铁,2.81,0.357142857,6598.0,1570,33,000008
002991.SZ,甘源食品,66.7,3.991269099,6592.5,1571,33,002991
300487.SZ,蓝晓科技,47.08,5.206703911,6591.0,1572,33,300487
001339.SZ,智微智能,46.57,1.770104895,6574.5,1573,33,001339
000151.SZ,中成股份,12.85,-0.772200772,6568.5,1574,33,000151
002027.SZ,分众传媒,7.36,-0.13568521,6564.5,1575,33,002027
002301.SZ,齐心集团,7.48,1.081081081,6564.0,1576,33,002301
601107.SH,四川成渝,6.54,2.668759812,6561.0,1577,17,601107
002533.SZ,金杯电工,10.11,0,6559.5,1578,33,002533
002419.SZ,天虹股份,5.49,1.291512915,6541.0,1579,33,002419
601010.SH,文峰股份,2.91,2.105263158,6537.0,1580,17,601010
603270.SH,金帝股份,26.53,0.226671704,6536.5,1581,17,603270
605080.SH,浙江自然,29.2,4.960460101,6535.5,1582,17,605080
003029.SZ,吉大正元,20.56,-0.867888139,6535.0,1583,33,003029
000905.SZ,厦门港务,8.01,0,6534.5,1584,33,000905
300894.SZ,火星人,12.87,3.125,6527.5,1585,33,300894
600895.SH,张江高科,24.98,-0.08,6525.5,1586,17,600895
600674.SH,川投能源,16.37,-1.622596154,6522.0,1587,17,600674
873305.BJ,九菱科技,49.28,8.070175439,6521.0,1588,151,873305
600707.SH,彩虹股份,6.31,2.26904376,6516.5,1589,17,600707
600751.SH,海航科技,3.13,2.287581699,6501.5,1591,17,600751
601668.SH,中国建筑,5.7,0.175746924,6501.5,1590,17,601668
603927.SH,中科软,19.45,0.102933608,6496.0,1592,17,603927
002001.SZ,新和成,21.85,-0.364797082,6478.0,1593,33,002001
000862.SZ,银星能源,5.47,0.183150183,6473.5,1594,33,000862
601869.SH,长飞光纤,34.17,2.674278846,6463.0,1595,17,601869
001356.SZ,富岭股份,14.76,0.13568521,6460.5,1596,33,001356
301070.SZ,开勒股份,76.4,-4.797507788,6457.0,1597,33,301070
000419.SZ,通程控股,5.72,3.249097473,6452.5,1598,33,000419
002988.SZ,豪美新材,39.82,-0.025106703,6448.5,1599,33,002988
688692.SH,达梦数据,212.96,1.130211796,6442.0,1600,17,688692
831152.BJ,昆工科技,20.61,9.278897137,6435.5,1601,151,831152
300604.SZ,长川科技,41.62,-0.215775593,6415.5,1602,33,300604
002019.SZ,亿帆医药,13.4,-0.371747212,6409.5,1603,33,002019
002606.SZ,大连电瓷,8.75,2.339181287,6404.0,1604,33,002606
600982.SH,宁波能源,4.6,0.877192982,6397.0,1605,17,600982
688183.SH,生益电子,31.89,8.543226685,6394.5,1606,17,688183
601901.SH,方正证券,7.77,1.834862385,6387.5,1607,17,601901
600872.SH,中炬高新,19.08,1.543374135,6379.0,1608,17,600872
002839.SZ,张家港行,4.59,1.548672566,6375.0,1609,33,002839
600361.SH,创新新材,3.92,1.030927835,6371.5,1610,17,600361
603659.SH,璞泰来,16.01,1.265022138,6371.0,1611,17,603659
603991.SH,至正股份,57.99,1.505338701,6366.5,1612,17,603991
002670.SZ,国盛金控,12.24,1.240694789,6362.0,1613,33,002670
000807.SZ,云铝股份,14.61,0.82815735,6355.5,1614,33,000807
603985.SH,恒润股份,15.83,1.604621309,6353.0,1615,17,603985
002593.SZ,日上集团,4.93,1.649484536,6348.5,1616,33,002593
688313.SH,仕佳光子,29.28,2.772902773,6345.0,1617,17,688313
002438.SZ,江苏神通,11.65,2.282704126,6339.5,1618,33,002438
002095.SZ,生意宝,19.15,-0.15641293,6334.5,1619,33,002095
600712.SH,南宁百货,6.2,-0.481540931,6329.0,1620,17,600712
002567.SZ,唐人神,4.86,0,6325.0,1621,33,002567
002715.SZ,登云股份,18.27,4.519450801,6324.5,1622,33,002715
000521.SZ,长虹美菱,7.38,0.68212824,6317.5,1623,33,000521
605100.SH,华丰股份,19.34,2.436440678,6316.0,1624,17,605100
688213.SH,思特威,91.93,3.887444909,6313.0,1625,17,688213
600501.SH,航天晨光,18.81,-0.895679663,6310.0,1626,17,600501
002779.SZ,中坚科技,97.9,0.772002059,6304.0,1627,33,002779
002412.SZ,汉森制药,6.35,0.793650794,6303.0,1628,33,002412
300913.SZ,兆龙互连,48.08,3.220266209,6302.5,1629,33,300913
603803.SH,瑞斯康达,9.89,0.101214575,6299.5,1630,17,603803
001279.SZ,强邦新材,43.45,-0.412560165,6297.0,1631,33,001279
603211.SH,晋拓股份,17.71,1.548165138,6290.0,1632,17,603211
002588.SZ,史丹利,9.03,0,6287.5,1633,33,002588
300252.SZ,金信诺,10,1.419878296,6286.0,1634,33,300252
920016.BJ,中草香料,29,6.853352985,6283.5,1635,151,920016
601083.SH,锦江航运,11.6,0.172711572,6281.5,1636,17,601083
301092.SZ,争光股份,30.48,5.723204995,6279.5,1637,33,301092
002033.SZ,丽江股份,8.75,2.100350058,6271.0,1638,33,002033
