股票代码,股票简称,最新价,最新涨跌幅,market_code,code
835640.BJ,富士达,28.89,2.084805654,151,835640
835670.BJ,数字人,14.46,-0.550206327,151,835670
836077.BJ,吉林碳谷,14.13,-1.464435146,151,836077
836149.BJ,旭杰科技,15.1,0.066269052,151,836149
836239.BJ,长虹能源,35.87,-1.53719462,151,836239
836260.BJ,中寰股份,14.07,-0.63559322,151,836260
836263.BJ,中航泰达,14.41,-1.098146877,151,836263
836433.BJ,大唐药业,7.38,-1.072386059,151,836433
836675.BJ,秉扬科技,12.88,-2.79245283,151,836675
836720.BJ,吉冈精密,20.74,-0.096339114,151,836720
836826.BJ,盖世食品,12.63,1.120896717,151,836826
836892.BJ,广咨国际,15.95,0.567465322,151,836892
837092.BJ,汉鑫科技,42.23,1.270983213,151,837092
837212.BJ,智新电子,18.43,-1.338329764,151,837212
837242.BJ,建邦科技,33.09,-1.7809439,151,837242
837344.BJ,三元基因,23.63,-3.076292043,151,837344
838030.BJ,德众汽车,7.4,-0.269541779,151,838030
838163.BJ,方大新材,18.02,-1.260273973,151,838163
838275.BJ,驱动力,10.76,-0.46253469,151,838275
838924.BJ,广脉科技,29.31,0.756273634,151,838924
839680.BJ,*ST广道,2.93,9.328358209,151,839680
839729.BJ,永顺生物,9.21,-0.216684724,151,839729
839946.BJ,华阳变速,10.09,-0.099009901,151,839946
870436.BJ,大地电气,21.86,0.783771323,151,870436
871396.BJ,常辅股份,38.74,-0.231779552,151,871396
871553.BJ,凯腾精工,9.94,0,151,871553
871642.BJ,通易航天,19.83,5.25477707,151,871642
871981.BJ,晶赛科技,36.31,0.973303671,151,871981
872925.BJ,锦好医疗,16.45,3.785488959,151,872925
301108.SZ,洁雅股份,32.69,-2.067106052,33,301108
301126.SZ,达嘉维康,10.77,-1.011029412,33,301126
301198.SZ,喜悦智行,10.87,-1.091901729,33,301198
001296.SZ,长江材料,19.23,-2.435312024,33,001296
603230.SH,内蒙新华,12.52,-0.949367089,17,603230
688151.SH,华强科技,21.83,13.579604579,17,688151
301111.SZ,粤万年青,15.43,-1.405750799,33,301111
301179.SZ,泽宇智能,14.77,-1.336005344,33,301179
301199.SZ,迈赫股份,24.45,0.410677618,33,301199
301213.SZ,观想科技,53,8.584306495,33,301213
301168.SZ,通灵股份,34.51,0.377687391,33,301168
301193.SZ,家联科技,15.33,0.196078431,33,301193
688110.SH,东芯股份,30.46,0.660938533,17,688110
688192.SH,迪哲医药,59.9,-4.297811152,17,688192
301167.SZ,建研设计,15.26,0,33,301167
603216.SH,梦天家居,12.83,-0.155642023,17,603216
688235.SH,百济神州,258.44,1.740020471,17,688235
688246.SH,嘉和美康,28.47,6.310679612,17,688246
301138.SZ,华研精机,33.95,-0.147015584,33,301138
301096.SZ,百诚医药,44.6,-0.778642937,33,301096
301177.SZ,迪阿股份,29.36,-0.339443313,33,301177
603071.SH,物产环能,12.37,0.569105691,17,603071
301101.SZ,明月镜片,51.12,0.649606299,33,301101
301100.SZ,风光股份,17.21,-1.713306682,33,301100
301221.SZ,光庭信息,52.13,-1.343679031,33,301221
001234.SZ,泰慕士,20.79,0.337837838,33,001234
688032.SH,禾迈股份,97.6,-0.265685673,17,688032
688248.SH,南网科技,31.97,-0.929656027,17,688248
301182.SZ,凯旺科技,35.11,-1.680201624,33,301182
301211.SZ,亨迪药业,17.42,-1.803833145,33,301211
301190.SZ,善水科技,23.72,-0.794646591,33,301190
688210.SH,统联精密,22.96,4.936014625,17,688210
688167.SH,炬光科技,78.44,-0.557809331,17,688167
001227.SZ,兰州银行,2.55,0,33,001227
688206.SH,概伦电子,27.16,2.800908403,17,688206
301113.SZ,雅艺科技,20.36,-0.196078431,33,301113
688265.SH,南模生物,28.39,-0.385964912,17,688265
301166.SZ,优宁维,29.74,-0.535117057,33,301166
301186.SZ,超达装备,43.05,-1.170798898,33,301186
301189.SZ,奥尼电子,26.21,-1.094339623,33,301189
301127.SZ,武汉天源,16.21,0.870646766,33,301127
688227.SH,品高股份,28.9,-1.331512462,17,688227
688236.SH,春立医疗,16.21,-2.172601086,17,688236
600941.SH,中国移动,112.87,0.168619098,17,600941
603176.SH,汇通集团,4.73,-0.210970464,17,603176
688262.SH,国芯科技,26.49,0.340909091,17,688262
688176.SH,亚虹医药,8.98,-0.883002208,17,688176
301196.SZ,唯科科技,65.38,4.595676541,33,301196
871245.BJ,威博液压,31.64,0.031615555,151,871245
301136.SZ,招标股份,12.05,-0.495458299,33,301136
300834.SZ,星辉环材,22.63,-1.522401044,33,300834
688234.SH,天岳先进,58.58,0.222412318,17,688234
688259.SH,创耀科技,39.64,0.78820239,17,688259
301159.SZ,三维天地,32.9,0.03045067,33,301159
688220.SH,翱捷科技,73.36,0.838487973,17,688220
301117.SZ,佳缘科技,21.67,1.072761194,33,301117
688062.SH,迈威生物,25.06,2.077393075,17,688062
301116.SZ,益客食品,11.01,0,33,301116
301158.SZ,德石股份,16.94,-0.703399766,33,301158
301201.SZ,诚达药业,20.85,-1.465028355,33,301201
870204.BJ,沪江材料,23.88,1.573798384,151,870204
603122.SH,合富中国,6.65,-0.449101796,17,603122
688173.SH,希荻微,13.66,0.58910162,17,688173
301123.SZ,奕东电子,21.88,-1.040253279,33,301123
603150.SH,万朗磁塑,32.54,-0.732377174,17,603150
688223.SH,晶科能源,5.02,0.199600798,17,688223
688270.SH,臻镭科技,44.67,1.407491487,17,688270
688171.SH,纬德信息,30.65,-1.95137556,17,688171
301122.SZ,采纳股份,21.07,-0.519357885,33,301122
301217.SZ,铜冠铜箔,12.55,-2.639751553,33,301217
301228.SZ,实朴检测,26.11,1.123595506,33,301228
603102.SH,百合股份,42.69,-0.48951049,17,603102
301235.SZ,华康洁净,23.15,-0.344382264,33,301235
688225.SH,亚信安全,21.23,5.099009901,17,688225
688261.SH,东微半导,39.99,0.908402725,17,688261
301206.SZ,三元生物,28.35,-0.526315789,33,301206
301106.SZ,骏成科技,28.88,-0.207325501,33,301106
001313.SZ,粤海饲料,7.72,-2.402022756,33,001313
688283.SH,坤恒顺维,26.6,-0.411830775,17,688283
688267.SH,中触媒,28.37,3.088662791,17,688267
001289.SZ,龙源电力,16.14,0.186219739,33,001289
301207.SZ,华兰疫苗,16.3,-0.730816078,33,301207
301181.SZ,标榜股份,24.33,-0.774877651,33,301181
603215.SH,比依股份,19.45,-1.668351871,17,603215
603132.SH,金徽股份,11.95,-0.912106136,17,603132
301130.SZ,西点药业,27.64,-2.297631672,33,301130
301200.SZ,大族数控,42.14,-0.893697084,33,301200
833346.BJ,威贸电子,31.05,-3.180542563,151,833346
301229.SZ,纽泰格,18.6,-0.321543408,33,301229
001266.SZ,宏英智能,26.07,-0.761324705,33,001266
871857.BJ,泓禧科技,19.19,-1.740911418,151,871857
603209.SH,兴通股份,15.31,-5.781057811,17,603209
688281.SH,华秦科技,57.06,2.625899281,17,688281
301215.SZ,中汽股份,6.06,0,33,301215
835179.BJ,凯德石英,34.43,1.833776989,151,835179
688163.SH,赛伦生物,18.98,-1.300052002,17,688163
301222.SZ,浙江恒威,28.5,-0.766016713,33,301222
301218.SZ,华是科技,20.83,-0.143815916,33,301218
603070.SH,万控智造,12.97,0.698757764,17,603070
301110.SZ,青木科技,53.81,-1.572499543,33,301110
688115.SH,思林杰,49.66,4.043578462,17,688115
832419.BJ,路斯股份,23.71,-0.21043771,151,832419
688175.SH,高凌信息,19.98,-2.584105314,17,688175
301236.SZ,软通动力,54.8,3.007518797,33,301236
688102.SH,斯瑞新材,13.28,1.065449011,17,688102
688207.SH,格灵深瞳,15.05,0.46728972,17,688207
688150.SH,莱特光电,23.94,0.251256281,17,688150
688282.SH,理工导航,44.05,5.256869773,17,688282
301131.SZ,聚赛龙,44.3,0.819299044,33,301131
001308.SZ,康冠科技,22.04,0,33,001308
301219.SZ,腾远钴业,52.53,-1.500093756,33,301219
603261.SH,*ST立航,19.61,2.723939235,22,603261
301103.SZ,何氏眼科,21.4,-0.649953575,33,301103
301137.SZ,哈焊华通,35.37,-0.422297297,33,301137
301256.SZ,华融化学,10.26,-0.869565217,33,301256
688238.SH,和元生物,5.93,-1.001669449,17,688238
688306.SH,均普智能,9.4,0.427350427,17,688306
831689.BJ,克莱特,39.82,1.763352926,151,831689
301102.SZ,兆讯传媒,10.63,-0.187793427,33,301102
688197.SH,首药控股,35.66,-1.736015431,17,688197
301237.SZ,和顺科技,26.64,-0.149925037,33,301237
603051.SH,鹿山新材,27.51,-1.574239714,17,603051
301226.SZ,祥明智能,27.15,-0.549450549,33,301226
301258.SZ,富士莱,29.12,-1.456146292,33,301258
301216.SZ,万凯新材,12.57,-3.233256351,33,301216
301263.SZ,泰恩康,34.02,-2.746781116,33,301263
688193.SH,仁度生物,40.19,-1.204523107,17,688193
688331.SH,荣昌生物,73.62,4.573863636,17,688331
688048.SH,长光华芯,53.76,0.186358554,17,688048
301097.SZ,天益医疗,39.41,0.433231397,33,301097
688295.SH,中复神鹰,19.85,0,17,688295
688337.SH,普源精电,35.14,-0.113700966,17,688337
301151.SZ,冠龙节能,17.16,0.292226768,33,301151
301268.SZ,铭利达,18.7,-2.298850575,33,301268
603191.SH,望变电气,12.31,0,17,603191
301135.SZ,瑞德智能,26.07,1.124903026,33,301135
301212.SZ,联盛化学,26.01,-1.477272727,33,301212
688153.SH,唯捷创芯,30.62,1.223140496,17,688153
688302.SH,海创药业,47.47,-0.980392157,17,688302
301109.SZ,军信股份,14.67,-1.145552561,33,301109
301279.SZ,金道科技,21.68,-2.121896163,33,301279
873169.BJ,七丰精工,40.44,8.797417272,151,873169
688125.SH,安达智能,36.08,-1.150684932,17,688125
301120.SZ,新特电气,10.05,-0.396432111,33,301120
301163.SZ,宏德股份,24.32,-0.694160882,33,301163
688326.SH,经纬恒润,93.7,-2.344971339,17,688326
688209.SH,英集芯,17.64,0.570125428,17,688209
688072.SH,拓荆科技,149.86,-0.754966887,17,688072
688279.SH,峰岹科技,205.5,0.97544238,17,688279
301162.SZ,国能日新,50.22,1.352169526,33,301162
301248.SZ,杰创智能,23.91,-0.49937578,33,301248
301187.SZ,欧圣电气,26.95,0.860778443,33,301187
688046.SH,药康生物,12.51,-2.341920375,17,688046
688325.SH,赛微微电,45.41,0.35359116,17,688325
301148.SZ,嘉戎技术,26.38,6.588520614,33,301148
301288.SZ,*ST清研,12.45,0.322061192,33,301288
688052.SH,纳芯微,175.98,3.725097253,17,688052
301150.SZ,中一科技,20.83,-3.964960811,33,301150
600938.SH,中国海油,26.19,0.152963671,17,600938
301259.SZ,艾布鲁,49.41,5.395606739,33,301259
688290.SH,景业智能,51.18,-0.38925652,17,688290
688320.SH,禾川科技,47.4,-1.229422796,17,688320
688170.SH,德龙激光,25.65,-4.147982063,17,688170
001228.SZ,永泰运,25.18,0.921843687,33,001228
603206.SH,嘉环科技,16.67,0.180288462,17,603206
001319.SZ,铭科精技,25.79,0.624268435,33,001319
603097.SH,江苏华辰,21.62,-0.551977921,17,603097
833580.BJ,科创新材,14.37,-1.033057851,151,833580
301153.SZ,中科江南,26.3,-0.302915562,33,301153
001318.SZ,阳光乳业,12.42,-0.480769231,33,001318
603272.SH,联翔股份,16.72,-0.179104478,17,603272
688213.SH,思特威,98.57,1.419899167,17,688213
871970.BJ,大禹生物,8.88,-0.559910414,151,871970
688327.SH,云从科技,13.45,0.523168909,17,688327
301257.SZ,普蕊斯,29.89,0.673627484,33,301257
833533.BJ,骏创科技,37.5,-2.900051787,151,833533
831167.BJ,鑫汇科,27.43,-0.938967136,151,831167
688045.SH,必易微,32.8,0.336494341,17,688045
301107.SZ,瑜欣电子,28.14,0.643776824,33,301107
301183.SZ,东田微,50.26,-0.749654764,33,301183
301160.SZ,翔楼新材,83.89,5.908344906,33,301160
301191.SZ,菲菱科思,83.2,0.096304322,33,301191
873223.BJ,荣亿精密,11.28,-0.704225352,151,873223
001270.SZ,*ST铖昌,36.02,1.837715578,33,001270
688119.SH,中钢洛耐,4.04,0.248138958,17,688119
688251.SH,井松智能,20.4,-0.922778048,17,688251
301125.SZ,腾亚精工,12.6,0.318471338,33,301125
301298.SZ,东利机械,15.8,-0.691389063,33,301298
838171.BJ,邦德股份,17.41,-0.172018349,151,838171
688120.SH,华海清科,163.86,-0.576421334,17,688120
301266.SZ,宇邦新材,32.69,-0.789074355,33,301266
001226.SZ,拓山重工,28.03,0.501972033,33,001226
688287.SH,*ST观典,5.42,4.431599229,22,688287
688348.SH,昱能科技,41.68,-0.406212664,17,688348
870299.BJ,灿能电力,19.67,-0.050813008,151,870299
001316.SZ,润贝航科,43.35,1.285046729,33,001316
301286.SZ,侨源股份,24.69,0,33,301286
430564.BJ,天润科技,24.77,1.599671862,151,430564
832491.BJ,奥迪威,29.55,-0.033829499,151,832491
301238.SZ,瑞泰新材,19.56,-0.204081633,33,301238
831278.BJ,泰德股份,12.47,-0.478850758,151,831278
301220.SZ,亚香股份,43.42,-1.115918925,33,301220
688349.SH,三一重能,24.81,-0.361445783,17,688349
301112.SZ,信邦智能,36.25,-0.466776496,33,301112
301302.SZ,华如科技,25.47,3.033980583,33,301302
301156.SZ,美农生物,18.64,-0.85106383,33,301156
001323.SZ,慕思股份,29.68,0.610169492,33,001323
688047.SH,龙芯中科,122.6,-0.2359834,17,688047
688297.SH,中无人机,48.55,5.796469819,17,688297
833943.BJ,优机股份,24.75,3.513174404,151,833943
301233.SZ,盛帮股份,54.18,-0.56943424,33,301233
301289.SZ,国缆检测,47.87,-0.395339159,33,301289
301239.SZ,普瑞眼科,38.56,1.234243697,33,301239
001268.SZ,联合精密,25.51,1.673973695,33,001268
601089.SH,福元医药,16.75,-2.218330414,17,601089
688237.SH,超卓航科,28.7,2.353780314,17,688237
688400.SH,凌云光,27.11,1.459580838,17,688400
301175.SZ,中科环保,5.14,0,33,301175
838670.BJ,恒进感应,18.5,0.108225108,151,838670
688322.SH,奥比中光,58.32,0.899809656,17,688322
301139.SZ,元道通信,25.75,0.155581486,33,301139
001309.SZ,德明利,125.51,1.18510158,33,001309
688053.SH,思科瑞,30.81,2.802802803,17,688053
837821.BJ,则成电子,33.15,-2.5,151,837821
301234.SZ,五洲医疗,29.21,-1.050135501,33,301234
301208.SZ,中亦科技,43.43,2.405093138,33,301208
603235.SH,天新药业,26.61,-0.448933782,17,603235
834062.BJ,科润智控,10.38,0,151,834062
834639.BJ,晨光电缆,8.81,0.227531286,151,834639
688353.SH,华盛锂电,31.82,2.869116699,17,688353
839725.BJ,惠丰钻石,29.69,-0.469326182,151,839725
301312.SZ,智立方,38.48,14.391911983,33,301312
001230.SZ,劲旅环境,20.43,-0.535540409,33,001230
688332.SH,中科蓝讯,105.16,3.933583712,17,688332
001236.SZ,弘业期货,12.01,9.981684982,33,001236
603170.SH,宝立食品,12.37,0.080906149,17,603170
836871.BJ,派特尔,15.13,0.331564987,151,836871
688375.SH,国博电子,59.72,2.876830319,17,688375
688231.SH,隆达股份,17.17,0.940623163,17,688231
001336.SZ,楚环科技,21,-0.142653352,33,001336
001258.SZ,立新能源,7.2,-0.552486188,33,001258
688382.SH,益方生物,33.67,2.092177077,17,688382
301306.SZ,西测测试,42.98,0.773921201,33,301306
603211.SH,晋拓股份,18.11,0.388026608,17,603211
688253.SH,英诺特,30.51,-0.294117647,17,688253
301269.SZ,华大九天,122.41,0.848574724,33,301269
001231.SZ,农心科技,19.53,-1.063829787,33,001231
603255.SH,鼎际得,31.1,4.432505037,17,603255
301195.SZ,北路智控,35.19,-0.255102041,33,301195
688130.SH,晶华微,21.29,0.757217227,17,688130
688371.SH,菲沃泰,16.41,0.798525799,17,688371
301121.SZ,紫建电子,43.33,1.261977097,33,301121
301308.SZ,江波龙,82.13,0.280830281,33,301308
301095.SZ,广立微,53.92,0.597014925,33,301095
603201.SH,常润股份,18.27,0.550357733,17,603201
688373.SH,盟科药业,6.32,-0.157977883,17,688373
688380.SH,中微半导,26.7,0.489273617,17,688380
301197.SZ,工大科雅,19.42,-2.802802803,33,301197
301318.SZ,维海德,32.01,-0.404480398,33,301318
001229.SZ,魅视科技,32.46,-0.24585126,33,001229
301333.SZ,诺思格,45.98,0.612691466,33,301333
688205.SH,德科立,60.53,-1.784845043,17,688205
688273.SH,麦澜德,27.52,-0.649819495,17,688273
835985.BJ,海泰新能,10.04,-0.396825397,151,835985
301132.SZ,满坤科技,35.25,-8.96177686,33,301132
301278.SZ,快可电子,32.72,0.398895367,33,301278
688041.SH,海光信息,136.73,-0.298964562,17,688041
001222.SZ,源飞宠物,20.01,-2.007835455,33,001222
688292.SH,浩瀚深度,18.92,0,17,688292
001339.SZ,智微智能,46.71,0.343716434,33,001339
301300.SZ,远翔新材,35.23,-0.620592384,33,301300
301338.SZ,凯格精机,41.5,-0.048169557,33,301338
688203.SH,海正生材,12.44,-6.816479401,17,688203
301171.SZ,易点天下,25.67,1.023622047,33,301171
301330.SZ,熵基科技,25.47,-1.010493587,33,301330
688401.SH,路维光电,32.44,-0.368550369,17,688401
688403.SH,汇成股份,10.15,-0.098425197,17,688403
688271.SH,联影医疗,128.2,0.564794478,17,688271
301336.SZ,趣睡科技,55.8,0.832880681,33,301336
001330.SZ,博纳影业,4.96,-1.587301587,33,001330
001331.SZ,胜通能源,9.71,-2.997002997,33,001331
688381.SH,帝奥微,21.21,1.096282173,17,688381
301282.SZ,金禄电子,23.22,-3.651452282,33,301282
301192.SZ,泰祥股份,22.52,0.625558534,33,301192
831834.BJ,三维股份,12.39,1.640689089,151,831834
688370.SH,丛麟科技,18.88,-0.631578947,17,688370
688247.SH,宣泰医药,10.04,-1.083743842,17,688247
301152.SZ,天力锂能,30.02,-1.959503592,33,301152
688439.SH,振华风光,55.58,2.602916744,17,688439
301270.SZ,汉仪股份,46.44,3.2,33,301270
688416.SH,恒烁股份,40.32,0.8,17,688416
688351.SH,微电生理,19.41,0.465838509,17,688351
301115.SZ,联检科技,15.18,-1.043024772,33,301115
301209.SZ,联合化学,96.91,-1.313645621,33,301209
836395.BJ,朗鸿科技,14.28,-0.626304802,151,836395
301296.SZ,新巨丰,9.6,1.802757158,33,301296
001259.SZ,利仁科技,25.5,0.039231071,33,001259
603237.SH,五芳斋,16.64,0.120336943,17,603237
836270.BJ,天铭科技,17,0.413467218,151,836270
688293.SH,奥浦迈,40.39,1.48241206,17,688293
301283.SZ,聚胶股份,31.27,-2.128325509,33,301283
301328.SZ,维峰电子,40.65,-0.171905697,33,301328
301349.SZ,信德新材,38.5,-2.58097166,33,301349
301321.SZ,翰博高新,14.94,-0.4,33,301321
831152.BJ,昆工科技,24,-0.867410161,151,831152
839790.BJ,联迪信息,58,16.279069767,151,839790
301231.SZ,荣信文化,22.43,-1.102292769,33,301231
688391.SH,钜泉科技,28.92,-0.447504303,17,688391
301276.SZ,嘉曼服饰,17.94,-0.055710306,33,301276
001269.SZ,欧晶科技,23.42,-0.213037921,33,001269
001283.SZ,豪鹏科技,54.63,1.017011834,33,001283
301339.SZ,通行宝,17.09,-0.523560209,33,301339
688114.SH,华大智造,64.47,1.065997805,17,688114
603182.SH,嘉华股份,13.2,-0.075700227,17,603182
301161.SZ,唯万密封,21.65,-0.32228361,33,301161
688455.SH,科捷智能,13.77,-3.706293706,17,688455
001255.SZ,博菲电气,31.08,0.712896954,33,001255
301205.SZ,联特科技,80.2,-0.987654321,33,301205
301309.SZ,万得凯,25.74,0.155642023,33,301309
301327.SZ,华宝新能,49.57,0.649746193,33,301327
688035.SH,德邦科技,39.73,0,17,688035
688184.SH,ST帕瓦,9.82,-0.304568528,22,688184
301326.SZ,捷邦科技,73.02,5.426917511,33,301326
001238.SZ,浙江正特,38.48,1.130091984,33,001238
688448.SH,磁谷科技,28.95,0.173010381,17,688448
603163.SH,圣晖集成,27.66,1.766004415,17,603163
688428.SH,诺诚健华,24.05,1.906779661,17,688428
301227.SZ,森鹰窗业,23.71,-1.740571902,33,301227
301331.SZ,恩威医药,29.14,-1.885521886,33,301331
688132.SH,邦彦技术,19.22,1.051524711,17,688132
001332.SZ,锡装股份,35.68,-0.474198047,33,001332
603057.SH,紫燕食品,22.47,0.807537012,17,603057
688387.SH,信科移动,5.54,-0.538599641,17,688387
688392.SH,骄成超声,66.4,0.575583157,17,688392
301366.SZ,一博科技,37.33,-0.240513095,33,301366
688252.SH,天德钰,24.23,1.593291405,17,688252
301369.SZ,联动科技,52.59,-0.529600908,33,301369
301319.SZ,唯特偶,24.59,-0.886739218,33,301319
001322.SZ,箭牌家居,8.35,-0.831353919,33,001322
838402.BJ,硅烷科技,9.96,3.105590062,151,838402
688275.SH,万润新能,40.82,0.122639195,17,688275
873122.BJ,中纺标,43.58,-0.04587156,151,873122
835207.BJ,众诚科技,29.8,2.19478738,151,835207
301176.SZ,逸豪新材,25.33,-8.875314409,33,301176
301285.SZ,鸿日达,29.92,-0.266666667,33,301285
688137.SH,近岸蛋白,36.35,-0.980659221,17,688137
301313.SZ,凡拓数创,23.88,-0.541666667,33,301313
001298.SZ,好上好,24.37,10.022573363,33,001298
688409.SH,富创精密,53.53,-0.44576523,17,688409
838971.BJ,天马新材,35.83,6.037289139,151,838971
688073.SH,毕得医药,49.71,-1.700613012,17,688073
430139.BJ,华岭股份,26.03,4.706355591,151,430139
430685.BJ,新芝生物,15.48,-0.578034682,151,430685
688459.SH,哈铁科技,9.58,0.736067298,17,688459
301363.SZ,美好医疗,17.03,-0.641773629,33,301363
301316.SZ,慧博云通,41.08,1.157350406,33,301316
001299.SZ,美能能源,11.02,-0.720720721,33,001299
603052.SH,可川科技,27.14,-0.367107195,17,603052
430476.BJ,海能技术,17.64,-0.61971831,151,430476
688031.SH,星环科技,45.03,0.22256844,17,688031
688061.SH,灿瑞科技,30.67,-0.032594524,17,688061
837046.BJ,亿能电力,15.72,-0.253807107,151,837046
301273.SZ,瑞晨环保,23.96,-0.786749482,33,301273
835892.BJ,中科美菱,20.85,-1.743638077,151,835892
688244.SH,永信至诚,24.78,4.955527319,17,688244
301223.SZ,中荣股份,16.23,-0.733944954,33,301223
001300.SZ,三柏硕,13.38,-1.689933872,33,001300
603151.SH,邦基科技,20.91,-6.275212909,17,603151
301299.SZ,卓创资讯,62.91,2.609688468,33,301299
688291.SH,金橙子,29.09,-4.183135705,17,688291
301380.SZ,挖金客,36.3,4.731679169,33,301380
301389.SZ,隆扬电子,24.21,-0.493015612,33,301389
688426.SH,康为世纪,21.59,-1.952770209,17,688426
688152.SH,麒麟信安,45.2,-0.877192982,17,688152
301379.SZ,天山电子,27.37,-1.438848921,33,301379
873527.BJ,夜光明,21.09,-2.451433858,151,873527
688372.SH,伟测科技,58.49,4.074733096,17,688372
301367.SZ,瑞迈特,78.56,-0.883169316,33,301367
871753.BJ,天纺标,28.09,-0.071149057,151,871753
301230.SZ,泓博医药,31.65,0.031605563,33,301230
603130.SH,云中马,27.67,1.318198462,17,603130
301267.SZ,华厦眼科,19.09,1.922050187,33,301267
301388.SZ,欣灵电气,23.9,-0.375156315,33,301388
301359.SZ,东南电子,19.75,-0.952858576,33,301359
688419.SH,耐科装备,36,-0.027770064,17,688419
603280.SH,南方路机,24.6,-0.76643808,17,603280
301356.SZ,天振股份,17.48,0.114547537,33,301356
688432.SH,有研硅,10.83,0.837988827,17,688432
832876.BJ,慧为智能,32.19,0.940733772,151,832876
301396.SZ,宏景科技,59.92,2.026221692,33,301396
001338.SZ,永顺泰,11.78,-0.5907173,33,001338
301361.SZ,众智科技,29.82,1.016260163,33,301361
833914.BJ,远航精密,29.11,0.241046832,151,833914
873339.BJ,恒太照明,10.95,-1.351351351,151,873339
688362.SH,甬矽电子,29.3,1.524601525,17,688362
301277.SZ,新天地,13.99,-1.339915374,33,301277
001333.SZ,光华股份,19.99,-0.596718051,33,001333
872808.BJ,曙光数创,58.85,0.598290598,151,872808
688376.SH,美埃科技,36.42,0.109950522,17,688376
301335.SZ,天元宠物,34.03,-0.146713615,33,301335
301365.SZ,矩阵股份,16.46,-0.783604581,33,301365
301377.SZ,鼎泰高科,32.54,-0.701861459,33,301377
301165.SZ,锐捷网络,57.48,2.496433666,33,301165
601022.SH,宁波远洋,9.65,-2.819738167,17,601022
870357.BJ,雅葆轩,26.55,-2.925045704,151,870357
688480.SH,赛恩斯,32.47,1.089663761,17,688480
301290.SZ,东星医疗,24.59,-1.046277666,33,301290
832662.BJ,方盛股份,24.96,0.04008016,151,832662
871634.BJ,新威凌,27.95,-2.032947774,151,871634
835237.BJ,力佳科技,25.42,2.170418006,151,835237
301311.SZ,昆船智能,19.96,2.411493073,33,301311
301391.SZ,卡莱特,40.99,-2.451213708,33,301391
001256.SZ,炜冈科技,20.61,-0.961076406,33,001256
601136.SH,首创证券,20.01,2.615384615,17,601136
688489.SH,三未信安,38.38,0.026062028,17,688489
872374.BJ,云里物里,32.22,-0.247678019,151,872374
831641.BJ,格利尔,17.92,-0.444444444,151,831641
870199.BJ,倍益康,34.2,-4.201680672,151,870199
688143.SH,长盈通,36.07,5.901350558,17,688143
001301.SZ,尚太科技,49.15,-1.126533897,33,001301
836414.BJ,欧普泰,13.96,0.431654676,151,836414
688084.SH,晶品特装,73.79,4.800454481,17,688084
688420.SH,美腾科技,23.56,-0.883466554,17,688420
688503.SH,聚和材料,38.63,-1.378606076,17,688503
832110.BJ,雷特科技,39.01,-1.56447136,151,832110
833230.BJ,欧康医药,16.19,-0.369230769,151,833230
430300.BJ,辰光医疗,18.92,-1.201044386,151,430300
834014.BJ,特瑞斯,13.97,-2.239328202,151,834014
831087.BJ,秋乐种业,18.44,-0.913487372,151,831087
836942.BJ,恒立钻具,19.77,-0.951903808,151,836942
870866.BJ,绿亨科技,10.5,-0.849858357,151,870866
301368.SZ,丰立智能,62.03,1.339869281,33,301368
301265.SZ,华新环保,9.84,-0.606060606,33,301265
301398.SZ,星源卓镁,40.06,1.443403393,33,301398
833075.BJ,柏星龙,34.89,-1.994382022,151,833075
001223.SZ,欧克科技,40.68,-1.045974216,33,001223
836957.BJ,汉维科技,15.66,-0.063816209,151,836957
833429.BJ,康比特,24.65,2.665556018,151,833429
688172.SH,燕东微,18.73,0.536768653,17,688172
833171.BJ,国航远洋,12.16,-2.485966319,151,833171
834033.BJ,康普化学,20.33,-2.353506244,151,834033
870508.BJ,丰安股份,20.8,-1.140684411,151,870508
688498.SH,源杰科技,162.67,-1.501665153,17,688498
301280.SZ,珠城科技,38.27,-0.260620276,33,301280
838810.BJ,春光智能,21.57,-1.236263736,151,838810
830879.BJ,基康仪器,16.72,-0.238663484,151,830879
688141.SH,杰华特,31.06,1.503267974,17,688141
688147.SH,微导纳米,29.46,0.408997955,17,688147
836807.BJ,奔朗新材,13.57,-2.444284687,151,836807
873305.BJ,九菱科技,62.52,-2.768273717,151,873305
301301.SZ,川宁生物,11.95,-0.747508306,33,301301
831526.BJ,凯华材料,29.65,-0.235531629,151,831526
430718.BJ,合肥高科,17.5,-0.511654349,151,430718
688475.SH,萤石网络,31.61,1.803542673,17,688475
688410.SH,山外山,13.3,-2.277736958,17,688410
301255.SZ,通力科技,30.39,-0.229809586,33,301255
872190.BJ,雷神科技,32.85,-0.212636695,151,872190
688496.SH,清越科技,9.17,0.658616905,17,688496
836247.BJ,华密新材,20.36,0.89197225,151,836247
833781.BJ,瑞奇智造,12.98,-1.889644747,151,833781
301297.SZ,富乐德,40.11,0.804020101,33,301297
873001.BJ,纬达光电,26.58,-2.565982405,151,873001
688525.SH,佰维存储,66.22,1.485451761,17,688525
838227.BJ,美登科技,81.01,2.311189694,151,838227
831855.BJ,浙江大农,21.07,-0.986842105,151,831855
872351.BJ,华光源海,31.17,-1.110406091,151,872351
831195.BJ,三祥科技,17.51,-1.629213483,151,831195
838262.BJ,太湖雪,26.74,-0.446760983,151,838262
301105.SZ,鸿铭股份,36.47,-1.432432432,33,301105
